date,ticker,day_return,bucket,volume_ratio
2022-05-17,HINDCOPPER.NS,9.97,7-10%,1.78
2022-05-17,SUNTECK.NS,8.34,7-10%,1.03
2022-05-18,PATANJALI.NS,9.6,7-10%,2.2
2022-05-19,JKLAKSHMI.NS,7.25,7-10%,14.63
2022-05-20,DRREDDY.NS,8.13,7-10%,5.29
2022-05-20,PHOENIXLTD.NS,7.17,7-10%,0.62
2022-05-20,POLICYBZR.NS,11.03,10-15%,1.46
2022-05-20,BHEL.NS,7.6,7-10%,1.85
2022-05-20,WELCORP.NS,17.23,15%+,11.63
2022-05-20,JINDALSAW.NS,11.61,10-15%,5.01
2022-05-20,JKLAKSHMI.NS,17.13,15%+,10.66
2022-05-23,PAYTM.NS,7.62,7-10%,4.05
2022-05-26,TORNTPHARM.NS,10.1,10-15%,8.9
2022-05-26,LALPATHLAB.NS,9.49,7-10%,2.66
2022-05-26,THYROCARE.NS,8.67,7-10%,6.79
2022-05-26,AIAENG.NS,9.63,7-10%,7.29
2022-05-27,WHIRLPOOL.NS,7.86,7-10%,2.33
2022-05-27,DELHIVERY.NS,8.35,7-10%,
2022-05-27,LALPATHLAB.NS,9.67,7-10%,3.01
2022-05-30,KPITTECH.NS,9.58,7-10%,2.06
2022-05-30,SOBHA.NS,8.91,7-10%,1.84
2022-05-31,ROUTE.NS,9.24,7-10%,2.23
2022-05-31,AIAENG.NS,8.38,7-10%,4.03
2022-06-01,RAYMOND.NS,8.55,7-10%,2.59
2022-06-01,SUNDARMFIN.NS,12.49,10-15%,2.2
2022-06-01,ELGIEQUIP.NS,9.48,7-10%,2.01
2022-06-02,RAYMOND.NS,19.32,15%+,7.14
2022-06-02,KARURVYSYA.NS,8.08,7-10%,2.33
2022-06-02,IFBIND.NS,7.54,7-10%,2.76
2022-06-02,MAHLIFE.NS,9.32,7-10%,2.88
2022-06-06,RATNAMANI.NS,7.15,7-10%,1.86
2022-06-09,IFBIND.NS,9.21,7-10%,7.01
2022-06-10,IIFL.NS,7.72,7-10%,13.21
2022-06-21,DELHIVERY.NS,9.46,7-10%,0.41
2022-06-21,RBLBANK.NS,7.84,7-10%,1.13
2022-06-21,ELGIEQUIP.NS,7.04,7-10%,0.58
2022-06-21,HINDCOPPER.NS,7.47,7-10%,1.33
2022-06-21,RATNAMANI.NS,12.04,10-15%,1.03
2022-06-21,JPPOWER.NS,8.93,7-10%,0.98
2022-06-23,ROUTE.NS,8.51,7-10%,4.35
2022-06-23,KEC.NS,10.87,10-15%,6.02
2022-06-24,WELCORP.NS,7.34,7-10%,0.94
2022-06-24,APTUS.NS,7.73,7-10%,1.14
2022-06-27,PAYTM.NS,8.22,7-10%,2.97
2022-06-27,ROUTE.NS,8.29,7-10%,2.61
2022-06-29,AAVAS.NS,7.34,7-10%,3.75
2022-07-01,RATEGAIN.NS,9.32,7-10%,3.62
2022-07-04,AIAENG.NS,7.1,7-10%,3.34
2022-07-05,ELGIEQUIP.NS,8.82,7-10%,6.31
2022-07-06,CEATLTD.NS,7.61,7-10%,5.72
2022-07-07,DELHIVERY.NS,13.54,10-15%,5.36
2022-07-07,CANBK.NS,8.2,7-10%,3.03
2022-07-07,CEATLTD.NS,9.53,7-10%,4.69
2022-07-07,SOBHA.NS,9.83,7-10%,8.5
2022-07-08,RATEGAIN.NS,8.63,7-10%,6.82
2022-07-11,ADANIGREEN.NS,14.91,10-15%,4.94
2022-07-11,RATEGAIN.NS,9.96,7-10%,3.82
2022-07-13,KEC.NS,9.56,7-10%,11.35
2022-07-19,DELHIVERY.NS,7.21,7-10%,2.23
2022-07-20,AAVAS.NS,8.03,7-10%,4.06
2022-07-21,INDUSINDBK.NS,7.82,7-10%,5.8
2022-07-21,TATACOMM.NS,10.03,10-15%,9.2
2022-07-21,KARURVYSYA.NS,8.72,7-10%,4.58
2022-07-21,KAJARIACER.NS,7.44,7-10%,3.76
2022-07-22,MOIL.NS,8.42,7-10%,12.35
2022-07-22,NCLIND.NS,10.18,10-15%,8.37
2022-07-25,NAVINFLUOR.NS,11.1,10-15%,10.29
2022-07-26,INOXWIND.NS,9.64,7-10%,4.58
2022-07-27,MSTCLTD.NS,7.01,7-10%,3.19
2022-07-28,BAJFINANCE.NS,10.63,10-15%,4.85
2022-07-28,BAJAJFINSV.NS,10.03,10-15%,3.91
2022-07-28,TANLA.NS,8.76,7-10%,4.49
2022-07-28,IFBIND.NS,10.61,10-15%,8.86
2022-07-29,TATASTEEL.NS,7.22,7-10%,1.8
2022-07-29,SBILIFE.NS,8.64,7-10%,6.11
2022-07-29,TANLA.NS,9.12,7-10%,2.03
2022-07-29,ROUTE.NS,13.37,10-15%,7.58
2022-07-29,LALPATHLAB.NS,7.42,7-10%,2.83
2022-07-29,GMMPFAUDLR.NS,19.06,15%+,11.43
2022-08-01,POLICYBZR.NS,7.68,7-10%,2.8
2022-08-01,IDFCFIRSTB.NS,11.72,10-15%,6.87
2022-08-01,TANLA.NS,7.99,7-10%,1.9
2022-08-01,GRINDWELL.NS,7.6,7-10%,5.85
2022-08-01,ELGIEQUIP.NS,7.13,7-10%,2.08
2022-08-01,JPPOWER.NS,9.37,7-10%,3.23
2022-08-02,POLICYBZR.NS,10.95,10-15%,3.73
2022-08-02,GMMPFAUDLR.NS,11.08,10-15%,5.58
2022-08-08,HAL.NS,8.11,7-10%,3.3
2022-08-10,AIAENG.NS,7.8,7-10%,5.26
2022-08-11,IGL.NS,7.45,7-10%,5.33
2022-08-11,MGL.NS,7.98,7-10%,5.05
2022-08-11,HOMEFIRST.NS,8.33,7-10%,9.56
2022-08-12,TATAELXSI.NS,7.78,7-10%,4.19
2022-08-12,NEWGEN.NS,10.88,10-15%,4.84
2022-08-16,ESCORTS.NS,9.58,7-10%,3.18
2022-08-16,MAXHEALTH.NS,9.66,7-10%,14.23
2022-08-16,HDFCAMC.NS,11.49,10-15%,8.5
2022-08-17,RATEGAIN.NS,8.06,7-10%,4.61
2022-08-17,APTUS.NS,7.49,7-10%,5.69
2022-08-22,ELGIEQUIP.NS,10.52,10-15%,4.67
2022-08-23,APTUS.NS,10.71,10-15%,4.22
2022-08-24,RBLBANK.NS,16.95,15%+,4.98
2022-08-25,BHEL.NS,7.89,7-10%,5.09
2022-08-25,KOLTEPATIL.NS,19.99,15%+,7.48
2022-08-26,DCBBANK.NS,9.51,7-10%,7.66
2022-08-26,RPOWER.NS,7.97,7-10%,3.55
2022-09-01,INOXWIND.NS,9.13,7-10%,3.4
2022-09-01,RPOWER.NS,19.94,15%+,4.63
2022-09-02,ELGIEQUIP.NS,8.25,7-10%,2.2
2022-09-02,GMMPFAUDLR.NS,10.29,10-15%,5.83
2022-09-05,EXIDEIND.NS,8.16,7-10%,6.72
2022-09-05,JPPOWER.NS,8.38,7-10%,2.63
2022-09-05,RPOWER.NS,9.91,7-10%,1.73
2022-09-06,APOLLOTYRE.NS,7.01,7-10%,4.2
2022-09-06,GMMPFAUDLR.NS,8.88,7-10%,7.34
2022-09-07,SHREECEM.NS,7.05,7-10%,4.86
2022-09-08,BAJAJHLDNG.NS,10.32,10-15%,4.97
2022-09-08,JKLAKSHMI.NS,11.33,10-15%,7.77
2022-09-09,MAXHEALTH.NS,9.14,7-10%,2.49
2022-09-12,HAL.NS,7.4,7-10%,2.84
2022-09-12,INOXWIND.NS,7.05,7-10%,2.77
2022-09-12,KEC.NS,9.4,7-10%,6.65
2022-09-12,RPOWER.NS,9.9,7-10%,1.03
2022-09-13,POLICYBZR.NS,11.88,10-15%,4.44
2022-09-14,AMBUJACEM.NS,7.83,7-10%,3.21
2022-09-14,VEDL.NS,10.11,10-15%,5.57
2022-09-14,BAJAJHLDNG.NS,7.91,7-10%,3.84
2022-09-14,JKLAKSHMI.NS,11.88,10-15%,4.22
2022-09-15,CEATLTD.NS,20.0,15%+,9.22
2022-09-15,WELCORP.NS,8.34,7-10%,3.01
2022-09-19,ESCORTS.NS,8.07,7-10%,4.65
2022-09-19,AMBUJACEM.NS,9.33,7-10%,3.28
2022-09-19,WELCORP.NS,7.85,7-10%,2.9
2022-09-20,HEIDELBERG.NS,13.39,10-15%,9.56
2022-09-20,BIRLACORPN.NS,7.15,7-10%,1.98
2022-09-20,JKLAKSHMI.NS,7.15,7-10%,4.07
2022-09-22,KPITTECH.NS,10.92,10-15%,7.0
2022-09-30,ADANIGREEN.NS,12.81,10-15%,3.29
2022-10-04,IDFCFIRSTB.NS,7.8,7-10%,3.26
2022-10-04,M&MFIN.NS,11.49,10-15%,3.35
2022-10-04,KOLTEPATIL.NS,8.11,7-10%,1.84
2022-10-04,NHPC.NS,8.17,7-10%,1.21
2022-10-06,PERSISTENT.NS,7.7,7-10%,3.65
2022-10-12,RAYMOND.NS,14.45,10-15%,4.01
2022-10-14,IFBIND.NS,11.35,10-15%,15.11
2022-10-17,GODFRYPHLP.NS,7.51,7-10%,4.77
2022-10-17,APTUS.NS,9.84,7-10%,3.49
2022-10-18,BHEL.NS,8.34,7-10%,5.32
2022-10-18,KARURVYSYA.NS,8.61,7-10%,2.46
2022-10-21,AXISBANK.NS,9.03,7-10%,4.34
2022-10-21,KPITTECH.NS,9.04,7-10%,3.39
2022-10-21,ELGIEQUIP.NS,8.95,7-10%,3.3
2022-10-25,BHEL.NS,7.32,7-10%,3.8
2022-10-27,RBLBANK.NS,10.14,10-15%,4.39
2022-10-27,KARURVYSYA.NS,8.37,7-10%,3.58
2022-10-27,DCBBANK.NS,7.16,7-10%,2.53
2022-10-27,IIFL.NS,10.09,10-15%,8.61
2022-10-31,NYKAA.NS,17.2,15%+,6.75
2022-11-01,DELHIVERY.NS,9.99,7-10%,1.34
2022-11-01,GODFRYPHLP.NS,7.14,7-10%,3.27
2022-11-03,RAYMOND.NS,7.22,7-10%,2.2
2022-11-03,M&MFIN.NS,13.58,10-15%,8.15
2022-11-04,DCBBANK.NS,7.25,7-10%,3.21
2022-11-04,JKLAKSHMI.NS,8.98,7-10%,7.25
2022-11-07,BRITANNIA.NS,8.81,7-10%,8.62
2022-11-07,BANKBARODA.NS,9.55,7-10%,5.05
2022-11-09,PNB.NS,7.41,7-10%,3.2
2022-11-09,UNIONBANK.NS,9.39,7-10%,4.26
2022-11-11,NYKAA.NS,10.41,10-15%,2.67
2022-11-14,RAYMOND.NS,7.23,7-10%,1.73
2022-11-14,MANAPPURAM.NS,7.22,7-10%,5.04
2022-11-18,POLICYBZR.NS,8.3,7-10%,3.24
2022-11-18,IFBIND.NS,16.05,15%+,13.59
2022-11-21,ESCORTS.NS,8.13,7-10%,6.6
2022-11-24,POLICYBZR.NS,7.89,7-10%,3.19
2022-11-25,BHEL.NS,9.56,7-10%,3.46
2022-11-25,RATEGAIN.NS,7.54,7-10%,2.87
2022-11-28,TANLA.NS,10.97,10-15%,12.45
2022-11-28,MSTCLTD.NS,19.99,15%+,8.87
2022-11-30,VBL.NS,9.04,7-10%,9.16
2022-12-02,PAYTM.NS,7.16,7-10%,1.85
2022-12-02,RAYMOND.NS,17.47,15%+,10.0
2022-12-02,RADICO.NS,7.06,7-10%,4.45
2022-12-05,JKLAKSHMI.NS,10.26,10-15%,5.11
2022-12-06,PNCINFRA.NS,9.39,7-10%,8.57
2022-12-08,KARURVYSYA.NS,9.69,7-10%,3.9
2022-12-08,KEC.NS,10.43,10-15%,8.47
2022-12-09,PAYTM.NS,7.16,7-10%,1.48
2022-12-12,IRFC.NS,7.57,7-10%,0.91
2022-12-12,JPPOWER.NS,10.67,10-15%,3.84
2022-12-13,TATACOMM.NS,7.06,7-10%,6.74
2022-12-13,UNIONBANK.NS,7.02,7-10%,1.64
2022-12-13,INDIANB.NS,9.17,7-10%,4.35
2022-12-20,IRFC.NS,8.52,7-10%,1.3
2022-12-20,INOXWIND.NS,7.33,7-10%,2.61
2022-12-21,GLENMARK.NS,7.61,7-10%,4.95
2022-12-21,METROPOLIS.NS,7.01,7-10%,4.57
2022-12-21,THYROCARE.NS,15.16,15%+,15.71
2022-12-26,MOTHERSON.NS,7.17,7-10%,1.07
2022-12-26,IRFC.NS,8.98,7-10%,1.07
2022-12-26,RAYMOND.NS,7.05,7-10%,1.0
2022-12-26,PNB.NS,7.65,7-10%,1.17
2022-12-26,UNIONBANK.NS,18.8,15%+,2.01
2022-12-26,IIFL.NS,7.53,7-10%,0.91
2022-12-26,TATAELXSI.NS,7.11,7-10%,2.73
2022-12-26,GODFRYPHLP.NS,8.32,7-10%,0.92
2022-12-26,JPPOWER.NS,8.09,7-10%,0.63
2022-12-26,TCI.NS,7.06,7-10%,1.12
2023-01-02,PNCINFRA.NS,7.39,7-10%,2.83
2023-01-12,RATEGAIN.NS,7.82,7-10%,4.07
2023-01-13,KOLTEPATIL.NS,17.51,15%+,13.02
2023-01-16,ADANIGREEN.NS,9.09,7-10%,5.3
2023-01-17,IIFL.NS,8.96,7-10%,8.42
2023-01-19,PERSISTENT.NS,7.54,7-10%,5.81
2023-01-24,NYKAA.NS,7.7,7-10%,4.04
2023-01-24,ROUTE.NS,7.67,7-10%,13.83
2023-01-31,IIFL.NS,9.22,7-10%,2.35
2023-01-31,KPITTECH.NS,7.56,7-10%,3.01
2023-01-31,SUNTECK.NS,7.89,7-10%,1.04
2023-02-02,JINDALSAW.NS,7.33,7-10%,2.06
2023-02-03,ADANIPORTS.NS,7.87,7-10%,3.8
2023-02-03,MAHLIFE.NS,8.8,7-10%,3.68
2023-02-03,AAVAS.NS,7.37,7-10%,3.19
2023-02-06,ADANIPORTS.NS,9.34,7-10%,1.51
2023-02-06,M&MFIN.NS,7.49,7-10%,6.33
2023-02-06,ELGIEQUIP.NS,8.31,7-10%,4.95
2023-02-07,ADANIENT.NS,14.64,10-15%,1.88
2023-02-08,ADANIPORTS.NS,8.33,7-10%,1.07
2023-02-08,ADANIENT.NS,20.04,15%+,1.74
2023-02-08,PAYTM.NS,14.84,10-15%,4.57
2023-02-09,CUMMINSIND.NS,7.06,7-10%,6.69
2023-02-09,TRENT.NS,8.56,7-10%,4.71
2023-02-10,NCLIND.NS,7.29,7-10%,8.5
2023-02-15,TORNTPOWER.NS,10.37,10-15%,11.31
2023-02-16,HAL.NS,7.37,7-10%,3.19
2023-02-16,TANLA.NS,8.04,7-10%,8.93
2023-02-23,RAYMOND.NS,7.42,7-10%,2.51
2023-02-24,POLICYBZR.NS,10.59,10-15%,3.86
2023-02-28,ADANIENT.NS,14.27,10-15%,2.19
2023-02-28,ELGIEQUIP.NS,9.04,7-10%,2.88
2023-03-01,ADANIENT.NS,14.7,10-15%,1.27
2023-03-03,ADANIPORTS.NS,9.91,7-10%,2.25
2023-03-03,ADANIENT.NS,16.94,15%+,1.59
2023-03-03,UNIONBANK.NS,8.3,7-10%,4.2
2023-03-03,RPOWER.NS,9.18,7-10%,5.61
2023-03-06,MGL.NS,8.72,7-10%,8.62
2023-03-06,APTUS.NS,18.63,15%+,11.6
2023-03-08,RPOWER.NS,9.35,7-10%,2.81
2023-03-09,INOXWIND.NS,7.46,7-10%,2.19
2023-03-15,KPITTECH.NS,8.84,7-10%,4.21
2023-03-29,ADANIPORTS.NS,7.29,7-10%,1.13
2023-03-29,ADANIENT.NS,8.72,7-10%,0.84
2023-03-29,RAYMOND.NS,7.48,7-10%,4.89
2023-03-29,UNIONBANK.NS,7.79,7-10%,1.12
2023-03-29,IIFL.NS,7.27,7-10%,2.31
2023-03-29,RPOWER.NS,7.1,7-10%,0.84
2023-04-05,NYKAA.NS,7.77,7-10%,2.66
2023-04-05,ELGIEQUIP.NS,7.55,7-10%,6.93
2023-04-05,JINDALSAW.NS,7.79,7-10%,1.6
2023-04-06,CHOLAFIN.NS,7.51,7-10%,6.85
2023-04-10,GODREJPROP.NS,9.15,7-10%,6.27
2023-04-11,RPOWER.NS,15.14,15%+,4.49
2023-04-12,DIVISLAB.NS,9.73,7-10%,8.1
2023-04-12,IFBIND.NS,8.64,7-10%,15.97
2023-04-17,INDIANB.NS,7.82,7-10%,3.15
2023-04-18,SOBHA.NS,7.44,7-10%,2.64
2023-04-28,CEATLTD.NS,10.97,10-15%,9.56
2023-05-02,NEWGEN.NS,12.72,10-15%,12.04
2023-05-02,KEC.NS,8.29,7-10%,5.07
2023-05-03,CEATLTD.NS,7.68,7-10%,6.35
2023-05-04,CHOLAFIN.NS,7.17,7-10%,4.52
2023-05-08,MARICO.NS,7.52,7-10%,4.97
2023-05-08,RATEGAIN.NS,8.95,7-10%,6.61
2023-05-09,MGL.NS,7.43,7-10%,8.56
2023-05-10,KEC.NS,7.6,7-10%,4.01
2023-05-12,LALPATHLAB.NS,7.06,7-10%,3.8
2023-05-15,DLF.NS,7.39,7-10%,4.63
2023-05-15,ELGIEQUIP.NS,8.7,7-10%,5.04
2023-05-15,SOBHA.NS,11.78,10-15%,5.58
2023-05-17,KARURVYSYA.NS,7.58,7-10%,8.13
2023-05-17,TANLA.NS,11.8,10-15%,9.47
2023-05-18,HONAUT.NS,7.35,7-10%,8.25
2023-05-19,RAMCOCEM.NS,7.97,7-10%,11.0
2023-05-19,KEC.NS,12.37,10-15%,8.14
2023-05-22,ADANIENT.NS,18.92,15%+,4.95
2023-05-22,MUTHOOTFIN.NS,8.63,7-10%,5.21
2023-05-22,ELGIEQUIP.NS,18.06,15%+,10.84
2023-05-23,ADANIENT.NS,13.22,10-15%,4.28
2023-05-23,RPOWER.NS,12.61,10-15%,7.16
2023-05-24,JINDALSAW.NS,7.28,7-10%,1.85
2023-05-24,DEEPAKNTR.NS,9.49,7-10%,7.54
2023-05-29,INOXWIND.NS,14.7,10-15%,11.67
2023-05-29,MAHLIFE.NS,8.32,7-10%,7.08
2023-05-30,JINDALSAW.NS,8.81,7-10%,2.58
2023-05-30,BIRLACORPN.NS,7.05,7-10%,3.64
2023-05-31,TORNTPHARM.NS,7.13,7-10%,9.27
2023-05-31,JINDALSAW.NS,15.48,15%+,4.17
2023-06-01,SOBHA.NS,7.22,7-10%,3.74
2023-06-02,NYKAA.NS,7.61,7-10%,5.32
2023-06-02,JKLAKSHMI.NS,7.78,7-10%,4.1
2023-06-07,TORNTPOWER.NS,12.34,10-15%,11.41
2023-06-07,JPPOWER.NS,7.56,7-10%,5.2
2023-06-07,RPOWER.NS,8.46,7-10%,2.1
2023-06-12,DELHIVERY.NS,9.42,7-10%,9.99
2023-06-12,RPOWER.NS,13.62,10-15%,2.56
2023-06-13,TATACOMM.NS,8.11,7-10%,5.43
2023-06-13,TANLA.NS,16.52,15%+,5.25
2023-06-16,KARURVYSYA.NS,7.3,7-10%,4.09
2023-06-20,HDFCAMC.NS,11.23,10-15%,7.62
2023-06-21,BLUEDART.NS,7.2,7-10%,7.07
2023-06-23,NATCOPHARM.NS,7.5,7-10%,5.28
2023-06-30,HDFCAMC.NS,11.98,10-15%,4.75
2023-07-03,RATEGAIN.NS,7.3,7-10%,2.85
2023-07-04,BAJFINANCE.NS,7.19,7-10%,4.58
2023-07-05,WELCORP.NS,7.01,7-10%,4.37
2023-07-05,MOIL.NS,7.11,7-10%,6.84
2023-07-06,CEATLTD.NS,18.72,15%+,10.88
2023-07-07,SUNTECK.NS,12.08,10-15%,12.77
2023-07-10,INOXWIND.NS,15.3,15%+,3.86
2023-07-14,MPHASIS.NS,7.67,7-10%,4.23
2023-07-14,SUNTECK.NS,7.31,7-10%,1.86
2023-07-14,APTUS.NS,8.7,7-10%,2.29
2023-07-17,RBLBANK.NS,7.11,7-10%,2.97
2023-07-17,RATNAMANI.NS,7.57,7-10%,4.4
2023-07-17,JINDALSAW.NS,9.33,7-10%,3.26
2023-07-18,MSTCLTD.NS,7.23,7-10%,6.04
2023-07-20,NEWGEN.NS,11.93,10-15%,8.11
2023-07-21,TANLA.NS,13.32,10-15%,6.1
2023-07-21,JINDALSAW.NS,7.08,7-10%,1.48
2023-07-24,INOXWIND.NS,11.67,10-15%,2.47
2023-07-25,ADANIGREEN.NS,10.0,7-10%,1.0
2023-07-25,THERMAX.NS,7.22,7-10%,9.16
2023-07-25,JYOTHYLAB.NS,19.98,15%+,10.66
2023-07-26,RBLBANK.NS,7.12,7-10%,2.11
2023-07-26,JYOTHYLAB.NS,7.92,7-10%,8.21
2023-07-26,SOBHA.NS,10.08,10-15%,7.22
2023-07-27,CIPLA.NS,9.64,7-10%,7.93
2023-07-27,GODFRYPHLP.NS,10.71,10-15%,10.82
2023-07-28,PRESTIGE.NS,8.14,7-10%,2.91
2023-07-28,GODFRYPHLP.NS,8.64,7-10%,6.34
2023-07-28,KOLTEPATIL.NS,9.07,7-10%,3.94
2023-07-31,IRFC.NS,8.99,7-10%,4.61
2023-07-31,HINDCOPPER.NS,10.36,10-15%,5.44
2023-08-01,JPPOWER.NS,9.84,7-10%,6.38
2023-08-03,IRFC.NS,12.59,10-15%,4.93
2023-08-04,LICHSGFIN.NS,8.19,7-10%,7.68
2023-08-04,POLICYBZR.NS,8.25,7-10%,2.25
2023-08-07,MAXHEALTH.NS,8.37,7-10%,1.61
2023-08-07,IRFC.NS,10.43,10-15%,2.56
2023-08-07,JPPOWER.NS,8.33,7-10%,3.43
2023-08-08,INDIANB.NS,13.12,10-15%,5.01
2023-08-08,EMAMILTD.NS,7.15,7-10%,5.49
2023-08-09,ABFRL.NS,7.03,7-10%,3.48
2023-08-11,GMMPFAUDLR.NS,9.67,7-10%,13.13
2023-08-11,HINDCOPPER.NS,7.22,7-10%,1.91
2023-08-11,NCLIND.NS,9.7,7-10%,9.7
2023-08-22,BHEL.NS,10.0,10-15%,3.69
2023-08-23,MOIL.NS,7.27,7-10%,1.66
2023-08-24,COFORGE.NS,9.72,7-10%,15.37
2023-08-30,RPOWER.NS,10.68,10-15%,3.57
2023-09-01,IRFC.NS,11.06,10-15%,1.72
2023-09-01,BHEL.NS,12.29,10-15%,4.24
2023-09-04,IRFC.NS,19.64,15%+,3.39
2023-09-05,IRFC.NS,8.32,7-10%,3.54
2023-09-05,RAYMOND.NS,9.85,7-10%,9.48
2023-09-06,RPOWER.NS,7.07,7-10%,2.44
2023-09-07,COALINDIA.NS,7.11,7-10%,6.34
2023-09-07,JPPOWER.NS,11.43,10-15%,3.6
2023-09-08,WELCORP.NS,7.96,7-10%,3.97
2023-09-08,SOBHA.NS,10.89,10-15%,10.05
2023-09-08,SUNTECK.NS,7.14,7-10%,7.63
2023-09-08,KOLTEPATIL.NS,7.66,7-10%,5.5
2023-09-11,IRFC.NS,9.92,7-10%,1.02
2023-09-13,PNB.NS,8.53,7-10%,3.12
2023-09-13,SOBHA.NS,8.05,7-10%,2.15
2023-09-13,JPPOWER.NS,12.64,10-15%,1.58
2023-09-14,NHPC.NS,7.71,7-10%,3.18
2023-09-29,GLENMARK.NS,10.11,10-15%,4.24
2023-09-29,MSTCLTD.NS,7.36,7-10%,3.4
2023-10-03,MGL.NS,7.8,7-10%,6.9
2023-10-03,HEIDELBERG.NS,7.04,7-10%,6.36
2023-10-05,PRESTIGE.NS,7.23,7-10%,6.53
2023-10-10,PRESTIGE.NS,8.5,7-10%,8.92
2023-10-10,GODFRYPHLP.NS,7.25,7-10%,9.06
2023-10-10,KOLTEPATIL.NS,7.95,7-10%,3.96
2023-10-11,TANLA.NS,7.1,7-10%,5.89
2023-10-11,JPPOWER.NS,7.61,7-10%,0.88
2023-10-12,MOIL.NS,7.95,7-10%,12.15
2023-10-16,MSTCLTD.NS,10.36,10-15%,8.07
2023-10-17,THERMAX.NS,7.32,7-10%,4.43
2023-10-17,INOXWIND.NS,7.92,7-10%,5.56
2023-10-17,NEWGEN.NS,11.37,10-15%,7.52
2023-10-18,NEWGEN.NS,7.29,7-10%,5.02
2023-10-25,NEWGEN.NS,7.26,7-10%,1.41
2023-10-25,BAJAJCON.NS,7.95,7-10%,8.83
2023-10-26,JINDALSAW.NS,8.59,7-10%,4.24
2023-10-30,JINDALSAW.NS,7.76,7-10%,2.1
2023-10-31,JINDALSAW.NS,7.19,7-10%,1.92
2023-11-02,JPPOWER.NS,7.22,7-10%,1.99
2023-11-03,JPPOWER.NS,10.1,10-15%,3.59
2023-11-03,JKLAKSHMI.NS,10.48,10-15%,10.18
2023-11-06,INOXWIND.NS,11.11,10-15%,3.78
2023-11-06,JPPOWER.NS,8.3,7-10%,4.44
2023-11-06,JKCEMENT.NS,8.66,7-10%,8.61
2023-11-06,TCI.NS,7.69,7-10%,5.98
2023-11-07,TRENT.NS,8.54,7-10%,5.03
2023-11-07,RATNAMANI.NS,8.6,7-10%,3.77
2023-11-07,JYOTHYLAB.NS,8.69,7-10%,10.12
2023-11-07,JPPOWER.NS,14.52,10-15%,3.67
2023-11-07,RPOWER.NS,7.25,7-10%,2.92
2023-11-08,MOIL.NS,8.85,7-10%,1.72
2023-11-10,IFBIND.NS,7.6,7-10%,14.41
2023-11-13,COALINDIA.NS,8.02,7-10%,4.18
2023-11-13,UNIONBANK.NS,7.69,7-10%,2.64
2023-11-13,INDIANB.NS,7.45,7-10%,2.88
2023-11-13,INOXWIND.NS,7.74,7-10%,0.77
2023-11-13,RATEGAIN.NS,7.41,7-10%,1.78
2023-11-13,HINDCOPPER.NS,11.72,10-15%,6.24
2023-11-13,WELCORP.NS,7.37,7-10%,2.31
2023-11-13,MOIL.NS,8.73,7-10%,1.74
2023-11-13,RPOWER.NS,9.76,7-10%,2.63
2023-11-15,MANAPPURAM.NS,7.23,7-10%,5.04
2023-11-17,NYKAA.NS,9.25,7-10%,7.11
2023-11-20,MOIL.NS,12.12,10-15%,6.82
2023-11-20,KOLTEPATIL.NS,11.06,10-15%,5.01
2023-11-22,INOXWIND.NS,7.2,7-10%,1.37
2023-11-24,LICI.NS,9.71,7-10%,11.8
2023-11-28,ADANIENT.NS,8.9,7-10%,6.65
2023-11-28,ADANIGREEN.NS,12.25,10-15%,10.49
2023-11-29,SUNDARMFIN.NS,7.69,7-10%,5.68
2023-11-29,TORNTPOWER.NS,11.53,10-15%,7.69
2023-12-01,MOIL.NS,7.1,7-10%,1.96
2023-12-04,ADANIENT.NS,7.13,7-10%,2.53
2023-12-04,ADANIGREEN.NS,9.47,7-10%,3.3
2023-12-04,EICHERMOT.NS,7.43,7-10%,3.91
2023-12-04,AMBUJACEM.NS,7.36,7-10%,4.79
2023-12-04,LICI.NS,7.17,7-10%,4.46
2023-12-04,BAJAJHLDNG.NS,7.05,7-10%,5.13
2023-12-04,INOXWIND.NS,15.27,15%+,2.96
2023-12-04,CESC.NS,8.36,7-10%,3.35
2023-12-05,ADANIPORTS.NS,15.3,15%+,6.89
2023-12-05,ADANIENT.NS,16.91,15%+,6.94
2023-12-05,ADANIGREEN.NS,20.0,15%+,6.4
2023-12-05,AMBUJACEM.NS,7.27,7-10%,6.0
2023-12-05,ACC.NS,8.19,7-10%,5.77
2023-12-05,CESC.NS,7.71,7-10%,3.72
2023-12-06,ADANIGREEN.NS,15.94,15%+,5.46
2023-12-06,JYOTHYLAB.NS,7.77,7-10%,1.22
2023-12-07,TATAPOWER.NS,10.76,10-15%,6.69
2023-12-07,HOMEFIRST.NS,7.82,7-10%,3.3
2023-12-11,IRFC.NS,7.31,7-10%,5.9
2023-12-11,INOXWIND.NS,8.44,7-10%,2.27
2023-12-12,MSTCLTD.NS,10.37,10-15%,9.93
2023-12-13,TANLA.NS,17.92,15%+,13.99
2023-12-13,MSTCLTD.NS,7.08,7-10%,5.77
2023-12-14,IRFC.NS,10.96,10-15%,6.16
2023-12-14,MPHASIS.NS,7.23,7-10%,4.06
2023-12-18,IRCTC.NS,12.59,10-15%,7.04
2023-12-19,ORIENTELEC.NS,8.1,7-10%,11.44
2023-12-21,INOXWIND.NS,7.86,7-10%,0.66
2023-12-21,METROPOLIS.NS,7.25,7-10%,5.48
2023-12-21,THYROCARE.NS,7.27,7-10%,5.32
2023-12-21,HINDCOPPER.NS,10.83,10-15%,3.7
