date,ticker,day_return,bucket,volume_ratio,fwd_1d,fwd_3d,fwd_5d,label_1d,label_3d,label_5d,pre_1d,pre_5d,pre_20d,pre_60d,atr_5,atr_20,atr_ratio,pre_range_5d,vol_event,vol_5d_ratio,vol_trend,vol_surprise,d52w_high,d52w_low,consolidation_days,price_vs_ma20,price_vs_ma50,ma20_slope
2020-02-07,MSTCLTD.NS,16.8,15%+,8.83,-1.37,-2.66,8.19,flat,reversal,continuation,-3.7,1.66,-12.2,-22.13,6.393,5.65,1.131,6.22,14.55,0.9,-0.415,16.17,33.84,67.31,0.0,-8.18,-11.94,-2.38
2020-02-07,VBL.NS,8.63,7-10%,4.85,-1.56,-3.39,-2.82,flat,reversal,reversal,-3.54,1.19,5.63,6.97,3.104,2.892,1.073,4.32,5.99,1.04,3.797,5.75,10.78,59.03,0.0,-1.02,5.29,2.551
2020-02-07,PATANJALI.NS,9.98,7-10%,0.85,9.95,26.88,39.79,continuation,continuation,continuation,4.83,26.76,-92.22,-92.22,0.42,5.331,0.079,0.0,0.88,0.65,-40.522,1.37,97.14,60.8,0.0,-86.56,-90.65,-24.28
2020-02-10,PATANJALI.NS,9.95,7-10%,0.74,10.0,21.11,33.49,continuation,continuation,continuation,9.98,26.77,-91.45,-91.45,0.527,5.373,0.098,0.0,0.77,0.66,-57.405,1.17,96.85,76.85,0.0,-83.95,-89.48,-25.732
2020-02-11,PATANJALI.NS,10.0,7-10%,1.44,4.91,15.58,27.42,continuation,continuation,continuation,9.95,32.91,-90.6,-90.6,0.579,5.419,0.107,0.0,1.56,0.66,-23.107,2.35,96.54,94.44,0.0,-80.71,-88.17,-27.34
2020-02-11,HONAUT.NS,10.53,10-15%,2.76,-2.61,-2.92,-6.02,reversal,reversal,reversal,-0.34,4.81,27.79,26.57,2414.45,1016.787,2.375,6.32,2.53,2.31,13.982,1.09,3.52,66.49,3.0,17.65,23.29,5.262
2020-02-11,GMMPFAUDLR.NS,9.11,7-10%,2.11,2.05,0.79,2.47,flat,flat,flat,-0.88,-1.72,46.11,68.28,44.82,51.655,0.868,4.48,2.33,0.99,-0.575,2.34,4.5,186.41,4.0,16.9,41.74,8.742
2020-02-12,METROPOLIS.NS,8.72,7-10%,3.98,-0.75,-4.49,-0.32,flat,reversal,flat,4.68,1.93,1.48,20.23,24.003,17.561,1.367,5.53,4.75,1.64,17.161,2.89,2.18,86.57,0.0,2.33,12.66,-0.116
2020-02-13,IRCTC.NS,11.67,10-15%,3.41,-1.45,3.69,22.13,flat,continuation,continuation,0.51,-5.92,41.01,58.0,16.52,12.269,1.347,6.0,4.0,1.35,-1.411,2.96,9.45,126.44,1.0,17.89,38.82,9.092
2020-02-13,IPCALAB.NS,7.16,7-10%,3.29,1.29,-6.93,2.93,flat,reversal,flat,6.01,6.72,6.5,14.93,24.146,19.479,1.24,3.87,3.85,1.59,19.863,2.42,1.13,85.21,0.0,7.01,12.01,0.951
2020-02-13,MSTCLTD.NS,17.01,15%+,4.39,-5.01,-0.37,19.51,reversal,flat,continuation,-3.77,13.7,-6.14,-12.27,10.691,6.991,1.529,9.67,5.2,2.6,30.675,2.0,24.78,90.22,0.0,4.22,0.59,0.169
2020-02-13,TORNTPOWER.NS,7.25,7-10%,6.19,-1.27,-1.46,-0.04,flat,flat,flat,-0.62,-1.86,-0.54,5.49,6.907,8.636,0.8,2.67,8.47,0.76,0.489,11.22,8.18,34.63,4.0,-3.08,2.99,0.304
2020-02-14,DEEPAKNTR.NS,7.54,7-10%,3.49,-1.21,5.14,1.72,flat,continuation,flat,0.21,5.66,9.32,22.01,14.205,14.555,0.976,3.5,4.09,1.35,-2.565,3.02,1.13,103.74,1.0,6.28,12.08,1.575
2020-02-14,JINDALSAW.NS,8.12,7-10%,2.05,3.11,0.11,-3.45,continuation,flat,reversal,-1.33,-8.19,-16.78,2.83,1.34,1.705,0.786,3.52,2.12,0.5,-7.864,4.23,20.22,33.88,1.0,-10.63,-3.03,-2.626
2020-02-17,BALKRISIND.NS,10.38,10-15%,6.11,-3.03,-0.82,-3.89,reversal,flat,reversal,0.69,4.41,4.59,37.14,26.464,29.548,0.896,2.39,8.49,1.25,-0.938,6.79,0.49,70.06,3.0,4.64,12.16,1.046
2020-02-17,MSTCLTD.NS,9.9,7-10%,3.87,-4.56,14.48,13.34,reversal,continuation,continuation,-5.01,9.69,10.04,4.0,12.082,7.951,1.52,9.63,4.75,2.12,26.817,2.24,16.39,111.42,0.0,14.73,11.43,0.988
2020-02-17,MUTHOOTFIN.NS,17.0,15%+,11.84,-0.53,4.44,8.07,flat,continuation,continuation,0.88,-1.76,-3.53,9.0,12.425,15.96,0.779,1.86,28.34,0.78,-4.566,36.32,6.22,61.21,7.0,-1.46,-0.1,-0.766
2020-02-18,IRCTC.NS,7.9,7-10%,1.98,11.8,18.0,19.73,continuation,continuation,continuation,-2.49,7.86,54.53,72.15,20.157,14.353,1.404,5.84,2.18,1.41,-10.588,1.55,5.66,142.98,1.0,18.42,43.25,8.768
2020-02-19,IRCTC.NS,11.8,10-15%,2.98,5.36,7.11,4.77,continuation,continuation,continuation,7.9,15.78,64.38,86.48,21.545,15.744,1.369,6.03,3.47,1.52,-4.132,2.28,0.57,162.18,0.0,24.59,52.34,9.552
2020-02-19,AUROPHARMA.NS,20.27,15%+,4.7,-0.35,-16.27,-13.68,flat,reversal,reversal,1.38,-7.84,0.84,12.72,20.324,19.219,1.057,4.11,5.65,0.83,-6.914,6.84,39.91,29.32,2.0,-1.36,4.44,1.003
2020-02-20,AJANTPHARM.NS,9.99,7-10%,2.31,-2.23,-2.17,-4.17,reversal,reversal,reversal,1.18,-9.63,11.1,31.1,47.722,39.117,1.22,5.3,2.58,1.05,-24.612,2.46,11.41,61.44,1.0,3.81,17.55,2.741
2020-02-20,MSTCLTD.NS,12.69,10-15%,3.46,9.98,-10.9,-14.09,continuation,reversal,reversal,6.45,6.05,24.41,17.02,15.306,9.654,1.585,11.08,4.15,1.99,2.619,2.09,6.65,136.05,0.0,24.06,22.88,3.675
2020-02-24,MSTCLTD.NS,9.98,7-10%,1.55,-9.98,-13.28,-29.69,reversal,reversal,reversal,12.69,25.82,39.79,30.59,15.993,10.74,1.489,11.31,1.67,1.85,4.314,0.9,5.01,166.01,0.0,37.06,37.22,5.319
2020-02-25,DEEPAKNTR.NS,8.25,7-10%,3.13,-0.97,-8.78,5.25,flat,reversal,continuation,-3.34,2.96,16.98,38.84,27.27,19.735,1.382,5.88,3.64,1.11,-1.088,3.28,6.26,122.87,0.0,9.91,17.76,4.108
2020-02-25,PHOENIXLTD.NS,7.84,7-10%,1.34,-1.55,-8.29,-10.6,flat,reversal,reversal,1.23,0.35,5.76,15.06,13.294,15.935,0.834,3.09,1.41,0.63,-4.851,2.22,5.24,53.88,13.0,0.19,2.15,-0.435
2020-02-25,NAVINFLUOR.NS,20.0,15%+,5.98,6.03,-1.66,-2.75,continuation,flat,reversal,-5.19,0.78,9.35,38.99,67.853,55.069,1.232,5.57,8.31,0.86,6.505,9.64,7.2,113.58,0.0,2.43,11.32,3.18
2020-02-27,MSTCLTD.NS,7.04,7-10%,1.99,-9.92,-20.63,-22.19,reversal,reversal,reversal,-10.0,0.41,37.17,15.35,20.924,13.382,1.564,12.95,2.18,1.79,13.86,1.22,26.34,137.0,0.0,15.02,19.78,8.304
2020-03-02,DEEPAKNTR.NS,9.35,7-10%,2.25,5.51,2.92,-2.87,continuation,flat,reversal,-6.55,-1.25,20.41,35.81,34.455,25.233,1.365,6.72,2.49,1.45,0.828,1.72,11.31,118.95,0.0,4.01,13.27,4.349
2020-03-02,ESCORTS.NS,8.23,7-10%,2.35,1.03,-1.43,-8.2,flat,flat,reversal,-4.59,-6.78,-2.93,26.09,30.949,29.292,1.057,3.37,2.4,0.8,2.839,3.02,14.72,84.18,0.0,-8.86,5.22,1.347
2020-03-03,VEDL.NS,7.75,7-10%,2.23,-0.17,-3.97,-20.45,flat,reversal,reversal,-2.68,-16.39,-17.29,-21.84,3.539,2.29,1.545,6.33,2.4,1.75,22.127,1.37,43.13,1.79,1.0,-18.71,-24.33,-2.761
2020-03-03,TATAELXSI.NS,10.26,10-15%,2.01,-5.19,-5.02,-6.29,reversal,reversal,reversal,6.63,-4.85,-1.66,10.74,50.238,45.974,1.093,5.38,2.14,0.76,-3.308,2.82,14.31,58.93,0.0,-6.23,0.66,-0.35
2020-03-03,NHPC.NS,8.29,7-10%,1.2,-3.72,-5.03,-7.66,reversal,reversal,reversal,2.43,-4.31,-7.42,-7.23,0.549,0.592,0.926,2.87,1.26,0.52,-15.904,2.42,23.65,9.95,3.0,-4.86,-8.45,-2.892
2020-03-05,UNIONBANK.NS,8.52,7-10%,2.61,-7.09,-16.71,-21.52,reversal,reversal,reversal,0.28,-9.9,-24.95,-32.53,2.047,1.855,1.104,5.88,2.92,1.1,8.746,2.65,63.75,3.85,3.0,-17.54,-26.08,-5.355
2020-03-11,RBLBANK.NS,8.81,7-10%,2.94,-8.56,-28.12,-26.31,reversal,reversal,reversal,-19.58,-28.72,-37.24,-39.72,32.803,18.728,1.752,10.51,3.37,1.71,20.492,1.97,70.81,4.49,0.0,-31.01,-35.89,-3.888
2020-03-13,NATIONALUM.NS,13.33,10-15%,1.7,-2.29,-2.45,5.39,reversal,reversal,continuation,-10.74,-21.4,-30.32,-34.01,1.789,1.349,1.326,6.69,1.68,1.12,4.272,1.5,50.13,4.25,0.0,-23.83,-32.65,-6.108
2020-03-13,CANBK.NS,9.04,7-10%,1.9,-7.22,-10.75,-10.38,reversal,reversal,reversal,-15.56,-29.19,-46.67,-57.01,2.021,1.402,1.442,7.48,2.01,1.24,3.326,1.62,67.39,1.49,0.0,-35.51,-47.04,-8.588
2020-03-13,AUROPHARMA.NS,10.87,10-15%,1.1,-2.48,-12.42,-16.5,reversal,reversal,reversal,-16.81,-28.92,-31.03,-16.26,37.283,33.111,1.126,7.89,1.13,0.61,1.222,1.86,55.03,0.94,0.0,-26.42,-24.29,-3.176
2020-03-13,IFBIND.NS,8.41,7-10%,1.21,-0.84,-20.99,-26.88,flat,reversal,reversal,-13.99,-22.07,-37.43,-45.18,32.9,29.455,1.117,7.96,1.21,1.07,-1.732,1.13,65.88,3.38,0.0,-28.07,-40.96,-6.671
2020-03-13,RATNAMANI.NS,10.34,10-15%,2.35,-2.33,-11.51,-20.54,reversal,reversal,reversal,-7.15,-10.9,-9.64,17.16,54.615,39.977,1.366,6.38,2.57,1.55,10.097,1.65,15.91,42.15,0.0,-10.19,-5.82,-0.646
2020-03-13,GRASIM.NS,8.06,7-10%,2.17,-4.64,-12.88,-12.49,reversal,reversal,reversal,-10.46,-17.71,-25.88,-27.18,36.168,28.828,1.255,4.95,2.35,1.09,-0.025,2.15,41.11,0.87,0.0,-19.97,-24.84,-4.248
2020-03-13,SUNTECK.NS,8.33,7-10%,0.78,-4.42,-11.98,-26.59,reversal,reversal,reversal,-5.98,-14.36,-26.65,-29.07,27.235,21.004,1.297,8.3,0.78,1.06,0.347,0.74,46.14,5.59,0.0,-19.76,-26.37,-4.703
2020-03-13,PETRONET.NS,7.57,7-10%,1.56,-9.46,-16.74,-9.87,reversal,reversal,reversal,-3.68,-11.99,-19.24,-23.31,8.817,6.158,1.432,4.8,1.66,1.37,8.648,1.21,27.27,2.3,0.0,-14.81,-18.88,-3.605
2020-03-13,JKLAKSHMI.NS,8.03,7-10%,1.07,-7.34,-4.72,-5.61,reversal,reversal,reversal,-16.23,-22.62,-33.89,-16.2,19.153,13.703,1.398,6.81,1.1,1.18,5.816,0.94,41.87,0.72,0.0,-26.06,-30.16,-5.355
2020-03-13,BANKBARODA.NS,15.36,15%+,1.92,-2.52,-0.31,-3.21,reversal,flat,reversal,-14.94,-23.08,-35.81,-44.57,5.067,3.398,1.491,7.55,2.05,1.2,-0.721,1.71,60.66,0.89,0.0,-26.4,-35.35,-6.088
2020-03-13,RADICO.NS,9.31,7-10%,2.13,-12.22,-13.21,-11.43,reversal,reversal,reversal,-7.63,-17.92,-26.36,5.33,33.262,25.117,1.324,8.51,2.11,1.37,14.507,1.54,28.46,20.41,0.0,-21.63,-17.08,-3.314
2020-03-13,PNB.NS,10.81,10-15%,1.91,-4.28,-1.74,1.74,reversal,flat,flat,-12.22,-25.0,-39.19,-47.84,3.318,2.295,1.446,6.92,2.04,1.33,4.262,1.53,66.22,1.96,0.0,-28.72,-39.36,-7.551
2020-03-13,SUNPHARMA.NS,8.29,7-10%,1.61,-4.07,-5.58,-4.93,reversal,reversal,reversal,-8.07,-12.37,-13.81,-16.71,19.024,15.67,1.214,4.5,1.71,1.09,-2.361,1.57,25.72,4.39,0.0,-10.18,-15.57,-1.901
2020-03-13,FEDERALBNK.NS,8.56,7-10%,1.77,-7.88,-20.8,-22.77,reversal,reversal,reversal,-11.56,-24.16,-30.2,-26.59,6.165,3.79,1.627,7.21,1.9,1.63,10.739,1.17,42.09,1.04,0.0,-23.94,-28.36,-4.43
2020-03-13,BHEL.NS,7.45,7-10%,1.79,-8.67,-10.02,-9.63,reversal,reversal,reversal,-12.34,-21.34,-33.56,-47.39,2.122,1.68,1.263,6.02,1.75,1.11,5.277,1.58,68.64,0.62,0.0,-25.03,-37.83,-6.894
2020-03-13,LICHSGFIN.NS,9.75,7-10%,0.79,-8.85,-19.07,-19.7,reversal,reversal,reversal,-11.51,-20.3,-39.59,-42.37,19.579,17.683,1.107,5.74,0.79,0.71,-0.593,1.12,55.81,1.13,0.0,-25.58,-36.68,-8.187
2020-03-13,HDFCAMC.NS,8.22,7-10%,2.78,-6.1,-14.0,-9.6,reversal,reversal,reversal,-15.22,-18.82,-26.22,-21.44,94.802,57.234,1.656,6.54,3.09,1.3,8.125,2.37,35.55,86.38,0.0,-21.16,-21.82,-3.14
2020-03-13,HDFCLIFE.NS,7.24,7-10%,2.6,-6.5,-17.29,-17.56,reversal,reversal,reversal,-7.92,-16.29,-18.23,-20.6,32.798,21.279,1.541,5.27,2.81,1.39,4.672,2.03,26.84,36.44,0.0,-14.89,-19.38,-2.702
2020-03-13,PRESTIGE.NS,12.15,10-15%,2.4,-17.14,-32.74,-37.11,reversal,reversal,reversal,-19.99,-29.14,-39.41,-31.26,31.497,21.389,1.473,9.69,2.65,1.46,2.355,1.82,47.07,13.09,0.0,-30.9,-35.1,-5.596
2020-03-13,WHIRLPOOL.NS,8.58,7-10%,1.41,-6.25,-12.55,-8.63,reversal,reversal,reversal,-5.45,-7.04,-10.8,-6.68,125.987,83.0,1.518,5.4,1.46,0.94,0.876,1.55,21.13,52.59,0.0,-8.55,-13.06,-2.832
2020-03-13,CIPLA.NS,7.8,7-10%,1.36,-6.85,-9.29,-6.73,reversal,reversal,reversal,-5.36,-10.41,-11.65,-14.92,19.888,15.971,1.245,4.56,1.43,1.25,0.403,1.15,32.25,1.33,0.0,-7.96,-12.29,-1.218
2020-03-13,TATASTEEL.NS,13.65,10-15%,1.87,-11.36,-14.03,-8.86,reversal,reversal,reversal,-4.1,-23.5,-35.83,-34.58,2.25,1.698,1.325,6.21,2.0,1.44,11.16,1.38,47.48,7.58,0.0,-27.06,-34.82,-6.805
2020-03-13,IDFCFIRSTB.NS,7.99,7-10%,2.64,-10.59,-19.83,-30.76,reversal,reversal,reversal,-17.27,-27.02,-32.72,-35.63,3.13,1.794,1.744,8.23,2.98,1.68,15.382,1.77,51.54,1.29,0.0,-26.78,-32.75,-4.644
2020-03-13,SBIN.NS,13.83,10-15%,2.21,-7.71,-11.07,-13.29,reversal,reversal,reversal,-13.26,-26.31,-33.6,-36.14,24.327,14.287,1.703,7.84,2.41,1.7,10.09,1.42,43.12,1.92,0.0,-28.92,-31.87,-4.831
2020-03-17,THYROCARE.NS,9.27,7-10%,2.14,-7.04,-5.67,-7.26,reversal,reversal,reversal,-0.93,-6.38,-19.28,-9.35,20.484,11.272,1.817,12.95,2.3,0.62,-5.886,3.7,70.78,27.08,2.0,-14.56,-13.58,-3.668
2020-03-18,BEL.NS,7.32,7-10%,2.2,-13.7,-20.52,-16.18,reversal,reversal,reversal,5.77,1.23,-13.95,-28.29,1.812,1.304,1.39,8.18,2.36,1.21,-1.655,1.95,41.98,16.17,0.0,-7.55,-19.48,-4.242
2020-03-18,ONGC.NS,13.58,10-15%,4.05,-10.42,-4.79,-2.98,reversal,reversal,reversal,-0.25,-16.32,-39.97,-52.06,5.667,3.805,1.489,11.82,4.82,1.67,13.565,2.88,66.25,20.0,1.0,-30.7,-42.48,-9.112
2020-03-19,ITC.NS,7.4,7-10%,2.9,8.43,-7.51,-3.37,continuation,reversal,reversal,1.04,-3.27,-26.07,-36.92,12.555,6.178,2.032,10.03,3.26,1.78,12.601,1.83,50.69,11.96,2.0,-18.12,-28.39,-5.835
2020-03-19,PHOENIXLTD.NS,16.56,15%+,1.75,0.12,-15.76,-12.11,flat,reversal,reversal,-14.26,-27.37,-35.03,-27.18,47.952,29.217,1.641,12.89,1.91,1.9,23.784,1.0,43.28,6.55,0.0,-31.66,-34.35,-5.143
2020-03-20,ESCORTS.NS,17.7,15%+,1.41,-18.43,-4.18,-3.01,reversal,reversal,reversal,-0.49,-18.11,-36.96,-7.53,91.002,55.643,1.635,13.99,1.45,0.87,4.828,1.67,37.29,35.43,1.0,-25.47,-25.55,-6.745
2020-03-20,ICICIPRULI.NS,8.04,7-10%,1.7,-21.5,5.34,4.67,reversal,continuation,continuation,-6.57,-26.47,-42.49,-43.68,47.254,29.683,1.592,14.01,1.81,1.23,-2.848,1.48,47.6,8.29,0.0,-33.08,-39.25,-6.95
2020-03-20,BEL.NS,10.46,10-15%,1.18,-16.62,-12.06,2.59,reversal,reversal,flat,-13.7,-7.65,-23.79,-34.12,2.771,1.568,1.767,12.56,1.22,1.33,7.262,0.91,46.26,7.58,0.0,-12.97,-24.54,-3.707
2020-03-20,COFORGE.NS,10.36,10-15%,1.05,-24.4,8.73,5.08,reversal,continuation,continuation,-7.45,-24.87,-44.98,-34.83,32.826,23.842,1.377,13.66,1.05,0.79,3.448,1.33,49.44,14.39,0.0,-36.74,-41.24,-7.752
2020-03-20,TRENT.NS,7.29,7-10%,0.92,-20.0,-11.61,-4.34,reversal,reversal,reversal,-3.7,-21.58,-39.25,-9.65,80.881,56.892,1.422,14.55,0.91,1.28,9.764,0.71,41.48,44.28,0.0,-29.86,-26.17,-6.289
2020-03-20,VEDL.NS,8.8,7-10%,0.99,-16.96,-14.91,-15.51,reversal,reversal,reversal,-4.93,-17.49,-49.74,-51.58,3.998,3.688,1.084,11.03,1.03,1.2,2.526,0.86,63.25,2.29,0.0,-34.11,-46.04,-10.828
2020-03-20,MANAPPURAM.NS,15.04,15%+,1.83,-18.81,4.46,9.48,reversal,continuation,continuation,-2.19,-36.83,-51.15,-50.51,18.912,10.592,1.785,19.68,1.92,1.32,10.076,1.46,56.16,14.21,1.0,-42.41,-48.31,-8.213
2020-03-20,INOXWIND.NS,8.25,7-10%,0.3,-10.0,-18.81,-18.33,reversal,reversal,reversal,-7.4,-18.49,-48.88,-42.86,1.115,0.731,1.526,20.15,0.28,1.15,7.731,0.24,75.11,2.11,0.0,-34.55,-45.74,-9.662
2020-03-20,ALKEM.NS,7.84,7-10%,1.24,-3.36,-3.19,-0.16,reversal,reversal,flat,-5.07,-9.78,-17.0,9.99,283.716,152.55,1.86,12.55,1.23,1.16,3.475,1.06,19.84,32.9,0.0,-13.96,-10.87,-2.39
2020-03-20,HEIDELBERG.NS,7.27,7-10%,1.53,-16.26,-14.71,-6.45,reversal,reversal,reversal,-4.03,-13.53,-29.85,-20.49,13.193,9.407,1.403,10.09,1.6,1.13,6.891,1.42,34.97,9.51,0.0,-22.16,-26.15,-5.206
2020-03-20,BALKRISIND.NS,8.19,7-10%,1.07,-14.83,3.49,3.02,reversal,continuation,continuation,-8.27,-25.25,-39.05,-19.29,105.151,68.91,1.526,11.15,1.05,1.04,6.025,1.01,40.63,13.27,0.0,-28.67,-29.56,-6.19
2020-03-20,GMMPFAUDLR.NS,20.0,15%+,1.43,-12.3,-0.73,8.68,reversal,flat,continuation,-14.14,-31.59,-43.3,1.67,127.431,86.217,1.478,15.24,1.39,1.0,5.895,1.4,45.04,71.97,0.0,-33.83,-29.27,-6.131
2020-03-20,PNCINFRA.NS,7.57,7-10%,1.1,-20.0,-32.04,-27.28,reversal,reversal,reversal,-8.25,-22.07,-42.35,-39.49,19.131,11.821,1.618,13.37,1.15,1.93,29.036,0.59,46.68,13.81,0.0,-30.42,-36.99,-8.101
2020-03-20,NMDC.NS,7.88,7-10%,1.65,-12.31,-8.28,2.29,reversal,reversal,flat,-12.01,-11.72,-36.52,-42.87,2.107,1.263,1.668,15.36,1.71,1.5,8.635,1.14,48.99,8.29,0.0,-24.49,-35.12,-5.933
2020-03-20,JINDALSAW.NS,8.71,7-10%,1.37,-16.76,-17.13,-23.57,reversal,reversal,reversal,-7.93,-24.32,-43.62,-29.5,4.249,2.747,1.547,15.24,1.42,1.32,5.729,1.07,51.32,15.09,0.0,-33.26,-41.26,-7.482
2020-03-20,NHPC.NS,15.18,15%+,2.26,-14.35,-10.82,-8.71,reversal,reversal,reversal,-4.65,-10.22,-13.99,-19.05,2.343,1.242,1.886,15.07,2.47,1.55,9.37,1.59,33.24,22.19,0.0,-11.4,-17.93,-3.01
2020-03-20,TATAPOWER.NS,7.31,7-10%,0.8,-10.35,-4.63,-7.49,reversal,reversal,reversal,-2.56,-18.86,-33.4,-39.04,4.458,3.069,1.453,12.16,0.81,1.02,0.235,0.79,54.72,4.43,1.0,-22.36,-34.86,-6.743
2020-03-20,NCLIND.NS,8.72,7-10%,0.99,-6.2,-4.96,-2.56,reversal,reversal,reversal,-1.07,-8.08,-32.72,-29.79,5.609,5.144,1.09,10.78,1.01,1.34,12.098,0.75,63.94,4.51,1.0,-20.92,-32.03,-6.82
2020-03-20,BLUEDART.NS,7.62,7-10%,1.1,-8.86,-13.64,-13.27,reversal,reversal,reversal,-5.43,-7.97,-29.03,-4.21,239.836,228.988,1.047,10.77,0.97,0.73,-3.945,1.32,41.88,9.6,0.0,-19.41,-19.93,-5.059
2020-03-20,DEEPAKNTR.NS,10.64,10-15%,0.86,-14.26,-4.21,-0.5,reversal,reversal,flat,-5.94,-26.42,-28.67,-5.97,67.504,45.351,1.488,16.42,0.87,0.91,4.163,0.96,36.43,38.39,0.0,-26.87,-20.15,-2.73
2020-03-20,IPCALAB.NS,8.45,7-10%,3.27,-0.55,-4.8,-9.47,flat,reversal,reversal,-1.82,-4.07,-9.61,10.49,48.161,50.242,0.959,7.49,3.7,1.09,3.812,3.41,17.65,50.69,1.0,-8.81,-2.73,-1.098
2020-03-20,TATACOMM.NS,9.47,7-10%,2.31,-0.95,-4.0,-2.94,flat,reversal,reversal,-5.43,-13.77,-43.8,-45.38,35.282,26.048,1.354,15.95,2.54,1.51,13.568,1.68,53.52,8.03,0.0,-33.86,-43.66,-8.688
2020-03-20,DLF.NS,8.84,7-10%,1.77,-9.76,-11.44,-0.75,reversal,reversal,flat,-8.35,-22.97,-43.39,-43.53,16.703,12.347,1.353,10.4,1.86,0.97,-0.986,1.91,51.44,2.35,0.0,-31.63,-42.19,-8.134
2020-03-20,BERGEPAINT.NS,11.53,10-15%,1.32,-8.25,-0.19,7.76,reversal,flat,continuation,-7.33,-11.82,-30.0,-22.07,41.213,23.047,1.788,11.61,1.37,1.25,5.253,1.1,32.09,39.63,0.0,-22.14,-25.41,-5.427
2020-03-20,WHIRLPOOL.NS,7.71,7-10%,1.02,-15.98,-9.7,-5.01,reversal,reversal,reversal,-3.0,-15.17,-17.7,-18.2,243.925,126.702,1.925,11.69,1.05,1.38,10.414,0.76,27.35,40.54,0.0,-13.42,-18.93,-2.547
2020-03-20,TCS.NS,9.85,7-10%,1.79,-7.11,-2.62,1.5,reversal,reversal,flat,-0.37,-8.75,-24.95,-25.44,138.547,85.84,1.614,9.47,1.92,1.53,6.787,1.26,27.7,9.45,3.0,-16.28,-21.24,-5.15
2020-03-20,INFY.NS,7.27,7-10%,1.8,-10.04,3.59,11.53,reversal,continuation,continuation,2.11,-15.07,-31.84,-25.61,50.481,29.002,1.741,9.64,1.94,1.53,8.979,1.27,34.78,7.13,2.0,-22.65,-26.86,-6.296
2020-03-20,HINDUNILVR.NS,11.61,10-15%,1.5,-8.87,1.78,4.33,reversal,flat,continuation,-4.44,-9.59,-19.8,-5.55,145.349,86.543,1.68,7.87,1.58,1.44,9.453,1.1,20.36,12.8,0.0,-13.77,-12.95,-2.997
2020-03-20,ITC.NS,8.43,7-10%,1.84,-12.08,-16.04,-7.01,reversal,reversal,reversal,7.4,-0.25,-21.7,-32.21,11.662,6.692,1.743,9.97,2.0,1.82,18.52,1.1,47.04,20.25,0.0,-11.05,-22.55,-5.684
2020-03-20,ASIANPAINT.NS,8.85,7-10%,1.18,-14.03,-8.59,-7.96,reversal,reversal,reversal,-1.05,-10.93,-14.71,-10.86,148.3,71.763,2.067,9.02,1.23,1.41,8.19,0.87,16.43,24.96,1.0,-11.03,-11.68,-2.259
2020-03-20,HCLTECH.NS,7.61,7-10%,2.05,-6.24,2.85,-3.2,reversal,flat,reversal,-4.79,-16.12,-31.75,-25.99,47.074,25.237,1.865,12.47,2.2,1.16,5.646,1.89,33.69,10.18,0.0,-22.83,-27.83,-6.178
2020-03-20,WIPRO.NS,10.38,10-15%,1.94,-5.05,-2.54,2.4,reversal,reversal,flat,-4.47,-17.76,-34.43,-35.38,8.37,4.736,1.767,9.64,2.1,1.27,4.706,1.66,45.95,1.85,0.0,-24.67,-30.5,-6.291
2020-03-20,ULTRACEMCO.NS,12.88,10-15%,1.25,-14.52,-9.66,-12.04,reversal,reversal,reversal,-4.16,-16.44,-29.22,-22.73,408.001,214.82,1.899,11.24,1.29,1.41,5.089,0.92,35.29,7.12,0.0,-21.35,-26.31,-5.129
2020-03-20,NESTLEIND.NS,7.81,7-10%,1.45,-8.49,2.11,6.81,reversal,flat,continuation,-3.08,-12.48,-21.83,-10.05,57.277,30.361,1.887,8.44,1.51,1.6,11.827,0.94,22.07,34.19,0.0,-16.58,-16.41,-3.13
2020-03-20,RELIANCE.NS,10.92,10-15%,1.52,-13.15,6.32,4.68,reversal,continuation,continuation,-5.25,-16.97,-38.97,-40.66,45.055,31.102,1.449,9.35,1.62,1.34,1.474,1.2,43.27,2.86,0.0,-26.24,-34.06,-7.431
2020-03-20,BAJFINANCE.NS,7.49,7-10%,1.89,-23.23,-12.41,-13.88,reversal,reversal,reversal,-10.3,-30.52,-43.58,-33.51,49.673,26.901,1.847,14.54,2.04,1.63,13.989,1.26,44.1,10.52,0.0,-34.35,-36.15,-6.841
2020-03-20,BAJAJFINSV.NS,7.74,7-10%,1.52,-25.86,-22.51,-21.54,reversal,reversal,reversal,-8.32,-25.27,-40.68,-37.72,85.347,48.657,1.754,11.73,1.61,1.5,10.442,1.07,41.82,6.3,0.0,-31.4,-36.48,-6.557
2020-03-20,ONGC.NS,18.51,15%+,2.54,-10.32,-8.61,-4.31,reversal,reversal,reversal,-10.42,-7.36,-39.97,-51.55,8.788,4.848,1.813,18.54,2.84,1.81,17.155,1.57,65.66,22.1,0.0,-26.51,-40.06,-8.711
2020-03-20,COALINDIA.NS,7.49,7-10%,1.26,-3.73,-6.25,-0.83,reversal,reversal,flat,-7.14,-12.59,-24.22,-32.3,9.187,5.701,1.611,10.94,1.27,1.41,5.537,0.9,50.38,8.93,0.0,-18.34,-25.31,-3.586
2020-03-20,JSWSTEEL.NS,7.62,7-10%,0.69,-17.84,-13.63,-13.83,reversal,reversal,reversal,-0.64,-24.01,-41.86,-38.78,25.506,16.184,1.576,13.9,0.69,1.37,10.109,0.51,47.18,7.65,1.0,-29.1,-36.2,-9.175
