date,ticker,day_return,bucket,volume_ratio,fwd_1d,fwd_3d,fwd_5d,label_1d,label_3d,label_5d,pre_1d,pre_5d,pre_20d,pre_60d,atr_5,atr_20,atr_ratio_x,pre_range_5d,vol_event,vol_5d_ratio,vol_trend,vol_surprise,d52w_high,d52w_low,consolidation_days,price_vs_ma20,price_vs_ma50,ma20_slope,event_type,kmeans_cluster,entry_price,trader_ret_3d,trader_ret_5d,trader_label_3d,trader_label_5d,clv,imom,atr_ratio_y,structure,intraday_score,event_gap,intraday_move,is_intraday_squeeze,atr_ratio_event,vol_ratio_event,vol_sweet_spot,consec_up_days,is_early_move,body_ratio,upper_wick_ratio,lower_wick_ratio,target_hit,stop_hit
2018-04-27,AXISBANK.NS,9.21,7-10%,5.66,-4.06,-1.08,-0.57,reversal,flat,flat,,,,,,,,,,,,,,,,,,,E_Mixed,3,514.5100708007812,3.11,3.63,profit,profit,0.937,0.937,4.11,mixed,4,-2.53,12.04,1.0,4.11,7.35,0.0,0.0,1.0,0.937,0.063,0.0,False,True
2018-05-07,IFBIND.NS,7.87,7-10%,7.61,1.14,3.91,1.06,flat,continuation,flat,,,,,,,,,,,,,,,,,,,E_Mixed,3,1313.9000244140625,2.74,-0.08,profit,flat,0.579,0.484,4.57,weak,2,0.63,7.19,1.0,4.57,11.76,0.0,1.0,1.0,0.484,0.421,0.094,True,False
2018-05-07,JPPOWER.NS,18.06,15%+,1.97,-2.35,-8.24,-11.76,reversal,reversal,reversal,,,,,,,,,,,,,,,,,,,E_Mixed,3,4.150000095367432,-6.02,-9.64,loss,loss,0.929,0.857,3.29,mixed,3,1.39,16.44,1.0,3.29,2.04,1.0,0.0,1.0,0.857,0.071,0.071,True,True
2018-05-11,MAHLIFE.NS,11.02,10-15%,8.63,-0.45,0.77,1.45,flat,flat,flat,,,,,,,,,,,,,,,,,,,E_Mixed,3,164.83712768554688,1.23,1.91,profit,profit,0.806,0.748,5.83,mixed,3,0.15,10.85,1.0,5.83,14.84,0.0,0.0,1.0,0.748,0.194,0.057,True,True
2018-05-15,MPHASIS.NS,9.55,7-10%,1.1,1.93,4.58,-1.34,flat,continuation,flat,,,,,,,,,,,,,,,,,,,E_Mixed,3,901.7874145507812,2.6,-3.2,profit,loss,0.836,0.769,2.14,mixed,4,1.37,8.07,1.0,2.14,1.16,0.0,0.0,1.0,0.769,0.164,0.067,True,False
2018-05-15,LALPATHLAB.NS,9.99,7-10%,12.24,0.23,-2.29,-1.44,flat,reversal,flat,,,,,,,,,,,,,,,,,,,E_Mixed,3,419.7337646484375,-2.51,-1.66,loss,loss,0.583,0.555,7.18,weak,2,2.59,7.21,0.0,7.18,29.53,0.0,0.0,1.0,0.555,0.417,0.028,False,True
2018-05-17,BAJFINANCE.NS,7.63,7-10%,5.63,4.02,4.01,1.37,continuation,continuation,flat,,,,,,,,,,,,,,,,,,,E_Mixed,3,209.36154174804688,-0.02,-2.55,flat,loss,0.883,0.751,4.2,mixed,3,0.52,7.07,1.0,4.2,7.6,0.0,4.0,0.0,0.751,0.117,0.132,True,False
2018-05-17,JYOTHYLAB.NS,20.0,15%+,14.52,-6.68,-8.05,-11.42,reversal,reversal,reversal,,,,,,,,,,,,,,,,,,,E_Mixed,3,194.22262573242188,-1.47,-5.08,loss,loss,1.0,0.993,5.48,mixed,4,1.9,17.76,1.0,5.48,45.88,0.0,1.0,1.0,0.993,0.0,0.007,False,True
2018-05-17,RADICO.NS,7.76,7-10%,1.57,-6.88,-2.88,-1.94,reversal,reversal,flat,,,,,,,,,,,,,,,,,,,E_Mixed,3,396.3043518066406,4.29,5.31,profit,profit,0.902,0.902,1.68,strong,5,-0.71,8.53,1.0,1.68,1.68,1.0,3.0,0.0,0.902,0.098,0.0,False,True
2018-05-17,PATANJALI.NS,7.73,7-10%,0.71,-3.35,2.39,22.01,reversal,flat,continuation,,,,,,,,,,,,,,,,,,,E_Mixed,3,328.4481811523437,5.94,26.24,profit,profit,0.778,0.667,0.64,weak,2,1.55,6.09,1.0,0.64,0.73,0.0,0.0,1.0,0.667,0.222,0.111,False,True
2018-05-17,PETRONET.NS,7.63,7-10%,4.38,0.05,-3.5,-3.59,flat,reversal,reversal,,,,,,,,,,,,,,,,,,,E_Mixed,3,151.75689697265625,-3.54,-3.64,loss,loss,0.682,0.638,3.6,weak,1,0.02,7.61,1.0,3.6,5.46,0.0,0.0,1.0,0.638,0.318,0.043,True,False
2018-05-17,TCI.NS,7.82,7-10%,5.79,-1.97,-6.69,-6.76,flat,reversal,reversal,,,,,,,,,,,,,,,,,,,E_Mixed,3,270.7413024902344,-4.82,-4.89,loss,loss,0.78,0.471,2.21,mixed,3,4.11,3.56,0.0,2.21,8.02,0.0,1.0,1.0,0.471,0.22,0.309,False,True
2018-05-22,PATANJALI.NS,9.74,7-10%,0.52,9.35,15.89,22.9,continuation,continuation,continuation,,,,,,,,,,,,,,,,,,,E_Mixed,3,380.4796447753906,5.98,12.39,profit,profit,1.0,0.529,0.6,weak,2,5.13,4.39,0.0,0.6,0.51,0.0,0.0,1.0,0.529,0.0,0.471,True,False
2018-05-23,PATANJALI.NS,9.35,7-10%,0.67,8.97,3.42,23.5,continuation,continuation,continuation,,,,,,,,,,,,,,,,,,,E_Mixed,3,414.6252746582031,-5.1,13.33,loss,profit,0.929,0.714,0.51,mixed,4,4.67,4.46,0.0,0.51,0.66,0.0,1.0,1.0,0.714,0.071,0.214,True,False
2018-05-24,PATANJALI.NS,8.97,7-10%,1.3,-2.75,3.14,15.69,reversal,continuation,continuation,,,,,,,,,,,,,,,,,,,E_Mixed,3,403.2433776855469,6.05,18.95,profit,profit,0.895,0.368,0.68,weak,1,5.98,2.82,0.0,0.68,1.37,0.0,2.0,1.0,0.368,0.105,0.526,True,True
2018-05-25,GMMPFAUDLR.NS,8.28,7-10%,1.71,6.39,1.83,-5.81,continuation,flat,reversal,,,,,,,,,,,,,,,,,,,E_Mixed,3,305.8785705566406,-4.28,-11.47,loss,loss,0.852,0.705,2.98,mixed,4,-0.0,8.28,1.0,2.98,1.82,1.0,0.0,1.0,0.705,0.148,0.147,True,False
2018-05-28,SUNPHARMA.NS,7.13,7-10%,2.74,-0.04,-3.87,-4.22,flat,reversal,reversal,,,,,,,,,,,,,,,,,,,E_Mixed,3,462.6266174316406,-3.83,-4.18,loss,loss,0.79,0.589,1.45,weak,2,3.98,3.03,0.0,1.45,3.05,1.0,2.0,1.0,0.589,0.21,0.2,False,False
2018-05-29,RADICO.NS,7.02,7-10%,3.0,1.07,-7.09,-16.14,flat,reversal,reversal,,,,,,,,,,,,,,,,,,,E_Mixed,3,465.7859497070313,-8.07,-17.03,loss,loss,0.748,0.702,1.8,mixed,4,0.45,6.53,1.0,1.8,3.41,1.0,0.0,1.0,0.702,0.252,0.046,True,False
2018-05-29,PATANJALI.NS,8.68,7-10%,1.87,9.89,17.11,13.31,continuation,continuation,continuation,,,,,,,,,,,,,,,,,,,E_Mixed,3,469.9085998535156,6.57,3.11,profit,profit,0.87,0.87,0.81,mixed,3,0.41,8.23,1.0,0.81,2.05,1.0,0.0,1.0,0.87,0.13,0.0,True,False
2018-05-30,PATANJALI.NS,9.89,7-10%,1.02,2.08,8.3,-1.73,flat,continuation,flat,8.68,12.39,2.73,-28.14,36.747,47.479,0.774,8.1,1.0,0.99,11.266,1.0,33.42,38.42,0.0,9.81,-10.82,-4.847,E_Mixed,3,479.66448974609375,6.1,-3.73,profit,loss,1.0,0.8,1.03,mixed,4,0.76,9.06,1.0,1.03,1.0,0.0,1.0,1.0,0.8,0.0,0.2,True,True
2018-05-31,SUNDRMFAST.NS,7.8,7-10%,5.87,-1.9,-6.27,-3.23,flat,reversal,reversal,2.01,2.2,1.26,5.49,10.769,14.061,0.766,1.98,8.06,0.42,0.538,19.22,8.15,8.14,27.0,0.51,1.0,-0.276,C_Shock,2,582.5685424804688,-4.46,-1.35,loss,loss,0.878,0.849,3.47,mixed,3,0.29,7.49,1.0,3.47,8.06,0.0,1.0,1.0,0.849,0.122,0.029,False,True
2018-06-06,WELCORP.NS,8.2,7-10%,2.29,1.59,3.26,2.08,flat,continuation,flat,-6.3,-12.01,-14.86,-26.42,6.509,5.307,1.226,5.85,2.4,1.3,8.693,1.85,32.2,5.17,0.0,-9.62,-12.43,-2.21,E_Mixed,1,115.29721069335938,1.64,0.48,profit,flat,0.882,0.769,2.74,mixed,3,-2.46,10.92,1.0,2.74,2.4,1.0,0.0,1.0,0.769,0.118,0.112,True,False
2018-06-06,JPPOWER.NS,16.13,15%+,2.48,-5.56,-1.39,-6.94,reversal,flat,reversal,-4.62,-12.68,-23.46,-39.81,0.18,0.183,0.986,5.47,2.66,1.01,6.656,2.64,57.24,1.64,0.0,-14.19,-24.22,-3.344,A_ColdBreakout,1,3.400000095367432,4.41,-1.47,profit,loss,0.917,0.917,3.29,mixed,3,-1.61,18.03,1.0,3.29,2.66,1.0,0.0,1.0,0.917,0.083,0.0,True,True
2018-06-07,GODREJPROP.NS,8.45,7-10%,3.06,0.29,-2.3,-2.41,flat,reversal,reversal,2.81,-0.66,-16.12,-1.36,23.75,28.145,0.844,3.3,3.46,0.88,-5.949,3.93,21.07,4.38,10.0,-4.59,-5.24,-3.453,A_ColdBreakout,3,789.9000244140625,-2.59,-2.7,loss,loss,0.929,0.803,2.19,mixed,4,1.62,6.72,1.0,2.19,3.46,1.0,1.0,1.0,0.803,0.071,0.126,False,True
2018-06-07,PRESTIGE.NS,9.38,7-10%,2.88,1.63,2.39,7.87,flat,flat,continuation,1.11,-6.03,-20.85,-23.29,15.666,10.988,1.426,6.83,3.31,1.81,20.008,1.82,31.86,5.05,3.0,-12.48,-18.47,-4.222,E_Mixed,1,251.28494262695312,0.75,6.14,flat,profit,0.936,0.936,2.2,mixed,4,-0.64,10.08,1.0,2.2,3.31,1.0,2.0,1.0,0.936,0.064,0.0,False,True
2018-06-07,ORIENTELEC.NS,7.06,7-10%,,-0.27,1.26,-0.08,flat,flat,flat,,,,,,,,,,,,,,,,,,,E_Mixed,3,120.56705474853516,1.53,0.2,profit,flat,0.84,0.768,,weak,2,,,,,,,,,,,,False,True
2018-06-07,IFBIND.NS,12.23,10-15%,1.37,2.41,1.93,1.92,flat,flat,flat,-0.99,-16.35,-18.2,-17.06,85.67,69.097,1.24,7.16,1.44,1.34,4.952,1.08,23.32,2.95,1.0,-15.03,-11.47,-1.86,E_Mixed,1,1269.1500244140625,-0.47,-0.47,flat,flat,0.866,0.866,2.24,mixed,3,0.07,12.15,1.0,2.24,1.44,0.0,0.0,1.0,0.866,0.134,0.0,True,False
2018-06-07,BRIGADE.NS,7.57,7-10%,0.67,-1.13,1.47,-1.53,flat,flat,flat,0.15,-5.75,-11.29,-15.5,7.341,6.882,1.067,4.86,0.69,1.77,30.589,0.39,25.21,3.17,2.0,-6.63,-9.51,-2.532,A_ColdBreakout,1,157.7288818359375,2.62,-0.41,profit,flat,0.885,0.885,1.95,mixed,3,-0.45,8.06,1.0,1.95,0.69,0.0,1.0,1.0,0.885,0.115,0.0,False,True
2018-06-07,DEEPAKNTR.NS,7.06,7-10%,1.81,-1.65,2.25,0.95,flat,flat,flat,2.6,-7.21,-11.24,-3.98,11.245,8.607,1.307,5.09,1.85,1.13,9.079,1.64,19.62,5.13,2.0,-7.47,-10.05,-2.198,E_Mixed,3,229.2792205810547,3.96,2.64,profit,profit,0.79,0.79,2.1,mixed,3,0.49,6.55,1.0,2.1,1.85,1.0,1.0,1.0,0.79,0.21,0.0,False,True
2018-06-08,SUNPHARMA.NS,8.08,7-10%,3.9,1.41,3.42,8.15,flat,continuation,continuation,-0.22,0.91,3.54,-6.6,12.04,17.03,0.707,2.69,4.47,0.5,-14.069,9.03,13.19,12.36,1.0,2.91,-1.76,-1.019,E_Mixed,3,496.15423583984375,1.98,6.65,profit,profit,0.886,0.87,2.59,mixed,4,-0.36,8.47,1.0,2.59,4.47,0.0,0.0,1.0,0.87,0.114,0.016,False,False
2018-06-11,GRINDWELL.NS,10.97,10-15%,2.61,-3.22,-3.1,-5.53,reversal,reversal,reversal,-1.19,-0.5,-6.56,-0.22,10.365,13.71,0.756,2.24,2.97,0.85,-6.492,3.49,8.98,3.09,9.0,-1.78,-3.07,-1.191,A_ColdBreakout,3,494.4958801269531,0.13,-2.38,flat,loss,0.596,0.5,6.67,weak,2,1.04,9.83,1.0,6.67,2.97,1.0,0.0,1.0,0.5,0.404,0.096,True,True
2018-06-19,MAHLIFE.NS,12.46,10-15%,11.72,-1.18,-5.45,-11.3,flat,reversal,reversal,0.3,4.26,8.63,34.32,6.31,5.65,1.117,3.54,27.21,1.48,18.596,18.32,2.57,43.57,1.0,6.26,14.82,1.305,B_MomentumRun,2,202.67518615722656,-4.32,-10.24,loss,loss,0.833,0.698,5.54,weak,2,0.49,11.91,1.0,5.54,27.21,0.0,2.0,1.0,0.698,0.167,0.135,True,True
2018-06-26,PRESTIGE.NS,7.84,7-10%,2.2,0.7,-3.07,-2.05,flat,reversal,reversal,-2.01,-3.76,-1.03,-13.04,11.0,12.652,0.869,3.97,2.45,1.11,-5.409,2.2,24.46,16.45,1.0,0.23,-6.73,-0.39,A_ColdBreakout,3,272.1405029296875,-3.74,-2.73,loss,loss,0.861,0.768,2.15,mixed,3,-0.5,8.38,1.0,2.15,2.45,1.0,0.0,1.0,0.768,0.139,0.093,True,False
2018-06-28,IFBIND.NS,10.83,10-15%,2.83,0.23,-0.43,-2.15,flat,flat,reversal,-0.53,-11.68,-16.81,-8.36,50.51,63.698,0.793,4.32,2.49,0.83,3.172,2.99,23.74,2.44,1.0,-9.68,-12.51,-3.045,A_ColdBreakout,3,1220.0,-0.66,-2.38,flat,loss,0.836,0.593,2.57,weak,2,1.99,8.67,1.0,2.57,2.49,1.0,0.0,1.0,0.593,0.164,0.244,False,True
2018-06-29,JINDALSAW.NS,11.67,10-15%,2.24,2.77,1.38,-1.76,flat,flat,flat,-4.37,-16.78,-28.6,-44.02,2.017,1.894,1.065,5.99,2.43,0.99,6.691,2.46,49.38,0.85,0.0,-21.82,-31.02,-5.819,A_ColdBreakout,1,35.183250427246094,-1.35,-4.41,loss,loss,0.883,0.883,1.85,mixed,3,1.55,9.97,1.0,1.85,2.43,1.0,0.0,1.0,0.883,0.117,0.0,True,False
2018-06-29,KOLTEPATIL.NS,19.47,15%+,6.65,0.38,1.47,-0.27,flat,flat,flat,-0.41,-9.61,-24.25,-28.37,11.452,11.49,0.997,5.02,9.5,0.64,-2.178,14.73,35.06,3.56,1.0,-16.09,-22.98,-4.576,D_DeadCat,1,263.9819641113281,1.09,-0.65,profit,flat,0.974,0.974,3.9,mixed,3,-0.39,19.93,1.0,3.9,9.5,0.0,0.0,1.0,0.974,0.026,0.0,True,True
2018-07-04,ADANIGREEN.NS,12.33,10-15%,,0.68,4.56,7.94,flat,continuation,continuation,,,,,,,,,,,,,,,,,,,E_Mixed,3,29.799999237060547,3.86,7.21,profit,profit,0.916,0.867,,mixed,3,,,,,,,,,,,,True,True
2018-07-06,BEL.NS,8.36,7-10%,3.08,-2.75,-2.26,-6.32,reversal,reversal,reversal,-2.01,-5.89,-13.75,-30.58,1.23,1.088,1.13,3.88,3.51,1.06,-5.567,3.31,35.26,0.94,1.0,-7.95,-13.55,-1.914,A_ColdBreakout,3,30.9549560546875,0.51,-3.67,flat,loss,0.854,0.834,2.66,mixed,3,0.24,8.1,1.0,2.66,3.51,1.0,0.0,1.0,0.834,0.146,0.02,False,True
2018-07-09,JINDALSAW.NS,8.26,7-10%,1.78,-0.06,-2.9,-9.82,flat,reversal,reversal,-0.26,-4.41,-20.36,-40.62,1.405,1.835,0.766,4.01,1.86,1.02,-2.124,1.83,44.47,10.63,1.0,-9.74,-19.89,-3.088,A_ColdBreakout,1,36.38978576660156,-2.84,-9.77,loss,loss,0.873,0.873,1.48,mixed,3,1.22,6.96,1.0,1.48,1.86,1.0,0.0,1.0,0.873,0.127,0.0,False,False
2018-07-09,NCLIND.NS,7.58,7-10%,0.86,1.63,3.72,-6.21,flat,continuation,reversal,3.74,0.17,-18.69,-37.8,8.944,6.827,1.31,6.13,0.88,0.85,-23.311,1.03,40.91,11.92,0.0,-8.6,-21.79,-4.4,D_DeadCat,1,140.62258911132812,2.06,-7.72,profit,loss,0.831,0.831,1.14,mixed,3,2.55,4.9,0.0,1.14,0.88,0.0,2.0,1.0,0.831,0.169,0.0,True,False
2018-07-10,ORIENTELEC.NS,8.36,7-10%,0.87,-2.36,-7.03,-11.6,reversal,reversal,reversal,,,,,,,,,,,,,,,,,,,E_Mixed,3,122.30209350585938,-4.79,-9.46,loss,loss,0.879,0.75,2.57,mixed,4,0.7,7.61,1.0,2.57,0.87,0.0,1.0,1.0,0.75,0.121,0.129,False,True
2018-07-11,ADANIENT.NS,8.76,7-10%,3.24,0.16,7.66,14.59,flat,continuation,continuation,2.19,5.94,-11.65,-18.21,3.385,3.961,0.855,4.79,3.69,0.98,-6.167,3.76,35.0,13.14,2.0,-5.2,-6.8,-2.629,A_ColdBreakout,3,78.49192810058594,7.48,14.4,profit,profit,0.877,0.842,1.83,mixed,3,0.35,8.38,1.0,1.83,3.69,1.0,3.0,0.0,0.842,0.123,0.035,False,True
2018-07-17,FEDERALBNK.NS,19.08,15%+,7.5,-2.66,-2.89,-0.68,reversal,reversal,flat,-4.81,-11.14,-10.45,-23.67,3.255,2.432,1.338,4.44,11.51,1.27,7.363,9.07,29.38,0.47,0.0,-9.29,-12.15,-1.595,E_Mixed,3,80.1584243774414,-0.23,2.04,flat,profit,0.911,0.865,6.26,mixed,3,0.13,18.92,1.0,6.26,11.51,0.0,0.0,1.0,0.865,0.089,0.046,False,True
2018-07-17,UNIONBANK.NS,8.47,7-10%,1.78,-5.58,-4.89,0.68,reversal,reversal,flat,-2.87,-8.88,-17.43,-20.72,2.444,2.483,0.984,3.64,1.8,0.81,-0.957,2.22,29.71,0.54,1.0,-8.9,-14.01,-3.691,A_ColdBreakout,1,65.8102798461914,0.72,6.63,flat,profit,0.901,0.874,2.63,mixed,4,-0.4,8.91,1.0,2.63,1.8,1.0,0.0,1.0,0.874,0.099,0.026,False,True
2018-07-20,BAJFINANCE.NS,7.98,7-10%,4.42,1.27,-0.6,-0.28,flat,flat,flat,1.26,2.09,8.07,33.42,7.599,5.702,1.333,3.05,5.32,1.42,20.273,3.75,0.66,58.36,4.0,6.12,13.36,1.99,B_MomentumRun,0,268.85772705078125,-1.84,-1.53,loss,loss,0.908,0.776,4.42,mixed,4,0.03,7.95,1.0,4.42,5.32,0.0,2.0,1.0,0.776,0.092,0.132,False,False
2018-07-20,ADANIENT.NS,7.88,7-10%,2.18,5.06,22.61,20.59,continuation,continuation,continuation,6.22,14.74,15.88,7.47,5.645,4.687,1.204,6.29,2.4,1.67,7.946,1.44,13.95,49.78,0.0,24.27,22.42,1.643,B_MomentumRun,0,108.10794067382812,16.71,14.78,profit,profit,0.883,0.723,2.02,mixed,4,0.7,7.13,1.0,2.02,2.4,1.0,10.0,0.0,0.723,0.117,0.16,True,True
2018-07-20,ADANIGREEN.NS,19.19,15%+,6.09,19.92,44.92,47.88,continuation,continuation,continuation,,,,,,,,,,,,,,,,,,,E_Mixed,3,42.45000076293945,20.85,23.32,profit,profit,0.967,0.893,2.8,strong,5,0.84,18.2,1.0,2.8,7.83,0.0,0.0,1.0,0.893,0.033,0.074,True,False
2018-07-20,CEATLTD.NS,7.56,7-10%,5.38,-2.35,0.11,2.64,reversal,flat,flat,0.77,-0.69,-4.11,-17.57,37.09,34.339,1.08,3.17,7.03,0.82,-5.469,8.55,23.65,3.38,6.0,-0.81,-4.35,-0.793,E_Mixed,3,1230.6947021484375,2.51,5.1,profit,profit,0.789,0.691,3.45,weak,1,0.58,6.95,1.0,3.45,7.03,0.0,1.0,1.0,0.691,0.211,0.098,False,True
2018-07-23,ADANIGREEN.NS,19.92,15%+,2.55,9.89,24.62,35.57,continuation,continuation,continuation,,,,,,,,,,,,,,,,,,,E_Mixed,3,46.650001525878906,13.4,23.37,profit,profit,1.0,0.85,2.23,mixed,4,7.06,12.01,0.0,2.23,2.86,1.0,1.0,1.0,0.85,0.0,0.15,True,False
2018-07-23,HAVELLS.NS,8.86,7-10%,6.65,-1.88,0.77,2.58,flat,flat,flat,-0.24,0.06,5.47,2.69,16.016,14.486,1.106,2.95,9.63,1.41,7.306,6.81,3.55,16.73,12.0,2.09,3.09,0.961,B_MomentumRun,3,568.6312255859375,2.7,4.54,profit,profit,0.876,0.876,2.63,strong,5,2.6,6.1,0.0,2.63,9.63,0.0,0.0,1.0,0.876,0.124,0.0,False,True
2018-07-23,GODFRYPHLP.NS,8.0,7-10%,4.3,-0.44,3.06,5.12,flat,continuation,continuation,3.16,-0.58,-8.37,-19.59,10.677,7.48,1.427,5.29,5.02,1.71,14.003,2.93,24.79,4.21,0.0,-2.89,-6.03,-1.409,E_Mixed,3,218.9781188964844,3.51,5.59,profit,profit,0.926,0.821,2.57,mixed,4,0.26,7.72,1.0,2.57,5.02,0.0,1.0,1.0,0.821,0.074,0.105,False,True
2018-07-24,ALKEM.NS,7.59,7-10%,6.05,4.64,4.58,4.7,continuation,continuation,continuation,2.14,1.48,-3.72,-4.81,57.162,55.59,1.028,3.35,8.57,0.93,3.414,9.17,17.22,8.99,17.0,-0.26,-2.77,-1.13,C_Shock,3,1952.6358642578125,-0.06,0.05,flat,flat,0.682,0.58,3.86,weak,1,0.41,7.15,1.0,3.86,8.57,0.0,1.0,1.0,0.58,0.318,0.103,True,False
2018-07-24,ACC.NS,12.56,10-15%,8.04,-0.4,4.03,3.68,flat,continuation,continuation,1.38,1.74,-3.45,-16.52,34.909,40.148,0.869,2.91,12.13,0.81,0.804,15.05,19.36,4.39,4.0,-1.39,-1.1,0.055,C_Shock,3,1364.09423828125,4.45,4.09,profit,profit,0.765,0.765,2.28,mixed,3,6.8,5.39,0.0,2.28,12.13,0.0,2.0,1.0,0.765,0.235,0.0,False,False
2018-07-24,GRASIM.NS,8.48,7-10%,3.41,-1.38,2.59,2.57,flat,flat,flat,-1.88,-2.06,-11.12,-15.75,24.065,24.301,0.99,2.71,3.92,0.85,0.125,4.62,22.38,0.79,6.0,-5.14,-8.92,-1.552,A_ColdBreakout,3,937.3243408203124,4.02,4.0,profit,profit,0.969,0.969,3.09,mixed,3,0.17,8.3,1.0,3.09,3.92,1.0,0.0,1.0,0.969,0.031,0.0,False,True
2018-07-24,ADANIENT.NS,8.67,7-10%,3.42,7.39,5.62,5.37,continuation,continuation,continuation,5.06,23.79,32.56,22.2,7.275,5.336,1.363,7.35,4.04,1.49,7.359,2.71,2.47,69.76,0.0,36.54,36.93,4.52,B_MomentumRun,0,126.16802215576172,-1.65,-1.88,loss,loss,0.915,0.659,2.7,mixed,4,-0.12,8.8,1.0,2.7,4.04,0.0,12.0,0.0,0.659,0.085,0.256,True,False
2018-07-24,ADANIGREEN.NS,9.89,7-10%,1.33,9.97,12.22,29.47,continuation,continuation,continuation,,,,,,,,,,,,,,,,,,,E_Mixed,3,51.29999923706055,2.05,17.74,profit,profit,1.0,0.485,0.62,mixed,3,8.01,1.74,0.0,0.62,1.39,0.0,2.0,1.0,0.485,0.0,0.515,True,False
2018-07-24,WHIRLPOOL.NS,7.18,7-10%,4.39,-1.28,-1.05,2.98,flat,flat,flat,3.3,4.15,2.33,-0.26,31.69,34.8,0.911,1.7,5.52,1.86,35.897,2.97,2.43,10.84,0.0,3.63,2.39,-0.141,E_Mixed,0,1628.834228515625,0.23,4.31,flat,profit,0.862,0.846,3.37,mixed,3,0.74,6.39,1.0,3.37,5.52,0.0,4.0,0.0,0.846,0.138,0.016,False,False
2018-07-24,GMMPFAUDLR.NS,10.68,10-15%,8.98,-1.32,-0.14,0.17,flat,flat,flat,1.06,0.76,-0.09,6.1,6.358,8.194,0.776,2.36,15.09,0.86,-11.514,17.53,11.8,44.17,10.0,1.94,-0.25,-0.402,C_Shock,2,297.180419921875,1.19,1.51,profit,profit,0.761,0.761,4.61,mixed,3,0.11,10.55,1.0,4.61,15.09,0.0,2.0,1.0,0.761,0.239,0.0,False,True
2018-07-24,JINDALSAW.NS,10.58,10-15%,1.52,3.13,5.64,8.4,continuation,continuation,continuation,3.15,-2.38,-6.11,-40.48,1.728,1.807,0.956,5.48,1.56,0.6,-2.301,2.59,47.53,5.36,0.0,-5.38,-17.8,-3.587,A_ColdBreakout,1,36.23896026611328,2.44,5.11,profit,profit,0.911,0.821,2.13,mixed,4,0.61,9.91,1.0,2.13,1.56,1.0,1.0,1.0,0.821,0.089,0.089,True,False
2018-07-24,NCLIND.NS,8.92,7-10%,0.83,-1.3,4.7,3.43,flat,continuation,continuation,3.59,-4.28,-10.59,-38.17,5.701,7.663,0.744,4.4,0.67,0.24,-5.673,2.82,41.91,10.03,0.0,-4.5,-16.46,-2.735,A_ColdBreakout,3,135.9422607421875,6.07,4.79,profit,profit,0.817,0.817,1.82,mixed,3,-0.07,8.99,1.0,1.82,0.67,0.0,1.0,1.0,0.817,0.183,0.0,False,True
2018-07-24,AMBUJACEM.NS,7.4,7-10%,3.6,-1.98,5.85,8.49,flat,continuation,continuation,1.9,1.23,-6.58,-21.01,4.839,5.612,0.862,2.8,3.81,0.58,-5.563,6.54,22.07,4.76,4.0,-1.53,-3.15,-0.623,A_ColdBreakout,3,184.08013916015625,7.99,10.67,profit,profit,0.71,0.71,2.25,mixed,3,2.27,5.01,0.0,2.25,3.81,1.0,2.0,1.0,0.71,0.29,0.0,False,True
2018-07-24,COFORGE.NS,8.07,7-10%,2.62,0.89,2.56,0.66,flat,flat,flat,1.35,1.17,1.63,-2.95,11.366,7.438,1.528,5.6,2.87,1.44,5.486,2.0,5.39,37.54,10.0,1.66,2.86,0.067,E_Mixed,3,223.8519287109375,1.66,-0.23,profit,flat,0.874,0.874,2.55,mixed,4,0.02,8.05,1.0,2.55,2.87,1.0,2.0,1.0,0.874,0.126,0.0,False,True
2018-07-25,ADANIGREEN.NS,9.97,7-10%,0.74,3.12,12.18,23.59,continuation,continuation,continuation,,,,,,,,,,,,,,,,,,,E_Mixed,3,52.900001525878906,8.79,19.85,profit,profit,1.0,0.143,1.52,mixed,3,8.68,1.18,0.0,1.52,0.76,0.0,3.0,0.0,0.143,0.0,0.857,True,True
2018-07-25,NAVINFLUOR.NS,12.75,10-15%,11.49,-3.92,-0.51,-2.01,reversal,flat,reversal,-1.57,-3.95,-6.52,-20.93,21.311,18.073,1.179,3.64,25.61,1.82,18.185,14.09,27.73,2.81,2.0,-4.86,-9.02,-1.268,E_Mixed,2,624.5166625976562,3.55,1.99,profit,profit,0.776,0.688,5.49,weak,1,0.91,11.74,1.0,5.49,25.61,0.0,0.0,1.0,0.688,0.224,0.088,False,True
2018-07-25,ADANIENT.NS,7.39,7-10%,3.15,-1.03,-2.83,-2.98,flat,reversal,reversal,8.67,30.84,61.64,43.78,9.15,5.874,1.558,8.74,3.6,1.7,13.097,2.12,1.04,84.48,0.0,45.09,47.33,6.428,B_MomentumRun,0,124.87350463867188,-1.82,-1.98,loss,loss,0.745,0.685,2.34,mixed,3,-0.56,8.0,1.0,2.34,3.6,1.0,13.0,0.0,0.685,0.255,0.06,False,True
2018-07-26,ORIENTELEC.NS,7.18,7-10%,2.57,6.9,17.65,14.49,continuation,continuation,continuation,,,,,,,,,,,,,,,,,,,E_Mixed,3,125.44537353515624,10.06,7.1,profit,profit,0.886,0.782,1.56,mixed,3,-0.0,7.18,1.0,1.56,2.87,1.0,0.0,1.0,0.782,0.114,0.104,True,False
