date,ticker,day_return,bucket,volume_ratio,fwd_1d,fwd_3d,fwd_5d,label_1d,label_3d,label_5d
2020-05-13,DCBBANK.NS,8.33,7-10%,2.71,-2.38,-7.62,-9.09,reversal,reversal,reversal
2020-05-13,M&MFIN.NS,8.8,7-10%,1.25,-4.78,-22.08,-22.7,reversal,reversal,reversal
2020-05-13,HINDCOPPER.NS,9.03,7-10%,2.77,-0.77,0.39,-3.28,flat,flat,reversal
2020-05-13,JINDALSAW.NS,7.53,7-10%,1.18,-1.4,-9.71,-8.5,flat,reversal,reversal
2020-05-13,JKCEMENT.NS,7.44,7-10%,0.98,-3.77,-3.84,-3.67,reversal,reversal,reversal
2020-05-19,BHARTIARTL.NS,11.29,10-15%,3.55,-0.79,-0.94,-5.96,flat,flat,reversal
2020-05-19,ADANIPORTS.NS,8.83,7-10%,2.19,1.43,-2.69,2.33,flat,reversal,flat
2020-05-20,LICHSGFIN.NS,7.47,7-10%,1.91,-0.64,-3.68,-1.65,flat,reversal,flat
2020-05-20,IFBIND.NS,9.17,7-10%,2.68,1.04,-2.3,4.24,flat,reversal,continuation
2020-05-21,ITC.NS,7.51,7-10%,2.29,-1.38,1.69,4.45,flat,flat,continuation
2020-05-21,HINDALCO.NS,7.2,7-10%,1.79,-3.59,2.93,7.22,reversal,flat,continuation
2020-05-21,ABFRL.NS,8.78,7-10%,1.82,-0.85,-3.61,6.96,flat,reversal,continuation
2020-05-21,GMMPFAUDLR.NS,8.07,7-10%,2.3,2.42,-3.11,0.34,flat,reversal,flat
2020-05-26,RAMCOCEM.NS,7.23,7-10%,2.03,-0.56,-1.45,5.8,flat,flat,continuation
2020-05-26,BIRLACORPN.NS,20.0,15%+,9.16,14.65,6.29,9.3,continuation,continuation,continuation
2020-05-26,JKLAKSHMI.NS,12.23,10-15%,6.62,0.96,3.07,2.86,flat,continuation,flat
2020-05-27,ICICIBANK.NS,8.93,7-10%,1.54,2.51,6.4,11.92,flat,continuation,continuation
2020-05-27,AXISBANK.NS,13.39,10-15%,1.71,1.02,2.57,5.83,flat,flat,continuation
2020-05-27,CHOLAFIN.NS,10.81,10-15%,1.47,-0.15,12.42,15.19,flat,continuation,continuation
2020-05-27,IFBIND.NS,9.1,7-10%,3.76,-2.21,-0.54,8.08,reversal,flat,continuation
2020-05-27,BIRLACORPN.NS,14.65,10-15%,12.37,-1.7,-5.59,-6.96,flat,reversal,reversal
2020-05-28,EICHERMOT.NS,8.48,7-10%,3.24,1.92,7.14,6.38,flat,continuation,continuation
2020-05-28,ABFRL.NS,9.49,7-10%,2.71,1.35,10.48,5.66,flat,continuation,continuation
2020-05-29,PRESTIGE.NS,7.79,7-10%,2.24,-1.37,8.12,8.69,flat,continuation,continuation
2020-05-29,IDFCFIRSTB.NS,9.14,7-10%,3.68,7.01,7.24,9.73,continuation,continuation,continuation
2020-05-29,COLPAL.NS,7.17,7-10%,1.7,0.44,-0.9,-1.12,flat,flat,flat
2020-06-01,TITAN.NS,7.74,7-10%,2.4,1.8,1.29,6.89,flat,flat,continuation
2020-06-01,BAJFINANCE.NS,10.61,10-15%,1.68,8.58,7.04,16.03,continuation,continuation,continuation
2020-06-01,BAJAJFINSV.NS,8.13,7-10%,1.92,8.85,7.84,14.23,continuation,continuation,continuation
2020-06-01,HAVELLS.NS,8.89,7-10%,1.82,1.67,5.02,1.06,flat,continuation,flat
2020-06-01,VOLTAS.NS,12.42,10-15%,3.39,3.32,4.84,3.85,continuation,continuation,continuation
2020-06-01,TATAPOWER.NS,7.93,7-10%,1.42,7.86,7.73,8.11,continuation,continuation,continuation
2020-06-01,ESCORTS.NS,7.66,7-10%,1.38,-1.31,0.43,-1.18,flat,flat,flat
2020-06-01,PHOENIXLTD.NS,8.2,7-10%,1.7,4.57,4.12,8.35,continuation,continuation,continuation
2020-06-01,CHOLAFIN.NS,7.34,7-10%,1.06,3.81,-6.25,-3.58,continuation,reversal,reversal
2020-06-01,ABB.NS,10.37,10-15%,3.92,0.43,1.66,6.95,flat,flat,continuation
2020-06-01,ABFRL.NS,8.92,7-10%,2.02,0.08,-4.29,6.89,flat,reversal,continuation
2020-06-01,TRENT.NS,8.34,7-10%,2.46,5.82,9.48,11.1,continuation,continuation,continuation
2020-06-01,IDFCFIRSTB.NS,7.01,7-10%,2.03,0.85,-3.17,8.88,flat,reversal,continuation
2020-06-01,RBLBANK.NS,7.76,7-10%,1.07,-2.08,-5.74,2.04,reversal,reversal,flat
2020-06-01,PNB.NS,9.16,7-10%,2.77,0.17,6.16,11.64,flat,continuation,continuation
2020-06-01,BANKBARODA.NS,8.99,7-10%,2.17,-0.82,0.82,7.77,flat,flat,continuation
2020-06-01,CANBK.NS,9.73,7-10%,1.96,0.22,5.87,9.41,flat,continuation,continuation
2020-06-01,UNIONBANK.NS,7.82,7-10%,1.98,0.59,14.31,15.88,flat,continuation,continuation
2020-06-01,ASHOKLEY.NS,9.31,7-10%,2.02,2.8,-1.4,14.33,flat,flat,continuation
2020-06-01,BAJAJCON.NS,10.04,10-15%,3.9,0.21,-0.27,5.11,flat,flat,continuation
2020-06-01,APOLLOTYRE.NS,7.88,7-10%,1.63,-0.76,-1.96,1.53,flat,flat,flat
2020-06-01,JINDALSAW.NS,7.06,7-10%,2.91,7.1,7.91,17.24,continuation,continuation,continuation
2020-06-01,CESC.NS,10.91,10-15%,1.32,0.42,-0.69,5.97,flat,flat,continuation
2020-06-02,KOTAKBANK.NS,7.57,7-10%,2.39,3.25,-0.38,-2.89,continuation,flat,reversal
2020-06-02,BAJFINANCE.NS,8.58,7-10%,1.95,2.8,1.88,4.15,flat,flat,continuation
2020-06-02,BAJAJFINSV.NS,8.85,7-10%,2.26,1.95,1.0,2.43,flat,flat,flat
2020-06-02,TATAPOWER.NS,7.86,7-10%,1.56,-2.0,3.17,0.47,flat,continuation,flat
2020-06-02,GODREJPROP.NS,7.12,7-10%,1.94,8.56,5.27,8.81,continuation,continuation,continuation
2020-06-02,SUPRAJIT.NS,8.55,7-10%,9.32,-2.79,8.12,3.77,reversal,continuation,continuation
2020-06-02,IFBIND.NS,9.85,7-10%,3.33,-1.07,0.4,-5.36,flat,flat,reversal
2020-06-02,JINDALSAW.NS,7.1,7-10%,3.14,0.0,8.14,6.63,flat,continuation,continuation
2020-06-02,BRIGADE.NS,8.33,7-10%,2.9,0.31,6.18,13.73,flat,continuation,continuation
2020-06-02,MAHLIFE.NS,9.43,7-10%,4.7,0.33,2.16,11.18,flat,flat,continuation
2020-06-03,GODREJPROP.NS,8.56,7-10%,3.16,-5.05,-2.04,-0.55,reversal,reversal,flat
2020-06-03,TRENT.NS,7.14,7-10%,3.07,-3.44,-2.01,-5.89,reversal,reversal,reversal
2020-06-03,UNIONBANK.NS,8.77,7-10%,3.5,4.48,5.91,5.02,continuation,continuation,continuation
2020-06-03,GUJGASLTD.NS,7.18,7-10%,4.97,3.22,7.37,8.93,continuation,continuation,continuation
2020-06-04,VEDL.NS,7.96,7-10%,1.3,0.86,0.19,-3.21,flat,flat,reversal
2020-06-05,SBIN.NS,7.9,7-10%,2.61,-0.53,-0.05,-4.61,flat,flat,reversal
2020-06-05,UBL.NS,7.32,7-10%,2.46,0.15,-0.73,-0.34,flat,flat,flat
2020-06-05,ABFRL.NS,11.08,10-15%,2.38,0.54,-6.81,0.36,flat,reversal,flat
2020-06-05,RAYMOND.NS,19.14,15%+,6.71,5.63,-7.15,-7.24,continuation,reversal,reversal
2020-06-05,PNB.NS,8.87,7-10%,2.4,-3.41,0.3,-2.07,reversal,flat,reversal
2020-06-05,BANKBARODA.NS,8.64,7-10%,1.75,-1.61,1.08,-2.26,flat,flat,reversal
2020-06-05,CANBK.NS,7.14,7-10%,2.0,-3.55,0.53,-0.53,reversal,flat,flat
2020-06-05,INDIANB.NS,7.05,7-10%,3.51,-0.65,2.78,1.21,flat,flat,flat
2020-06-05,IIFL.NS,9.26,7-10%,5.18,-0.91,-5.19,-5.12,flat,reversal,reversal
2020-06-05,BAJAJHLDNG.NS,8.85,7-10%,1.88,2.46,1.18,-3.72,flat,flat,reversal
2020-06-05,INOXWIND.NS,9.93,7-10%,2.62,3.33,-1.74,-5.71,continuation,flat,reversal
2020-06-05,SUPRAJIT.NS,7.99,7-10%,6.03,-0.34,-2.43,-5.31,flat,reversal,reversal
2020-06-05,NATIONALUM.NS,7.72,7-10%,2.57,0.46,-1.22,-4.27,flat,flat,reversal
2020-06-05,HINDCOPPER.NS,10.89,10-15%,2.68,3.22,-1.29,-4.67,continuation,flat,reversal
2020-06-05,JINDALSAW.NS,7.33,7-10%,3.05,1.23,-3.68,-6.92,flat,reversal,reversal
2020-06-05,MOIL.NS,12.26,10-15%,5.92,4.14,5.03,0.86,continuation,continuation,flat
2020-06-05,JYOTHYLAB.NS,7.01,7-10%,4.0,-0.72,-0.04,-0.94,flat,flat,flat
2020-06-05,BRIGADE.NS,7.61,7-10%,1.0,12.14,9.75,8.25,continuation,continuation,continuation
2020-06-05,SOBHA.NS,7.17,7-10%,2.92,2.51,-0.71,-1.4,flat,flat,flat
2020-06-05,SUNTECK.NS,8.81,7-10%,2.6,7.49,-0.61,-0.46,continuation,flat,flat
2020-06-05,TCI.NS,12.09,10-15%,6.77,0.67,-3.67,-7.0,flat,reversal,reversal
2020-06-08,ASHOKLEY.NS,9.72,7-10%,2.41,-4.34,-3.68,-2.45,reversal,reversal,reversal
2020-06-08,PNCINFRA.NS,10.4,10-15%,2.4,-4.63,-2.16,-1.66,reversal,reversal,flat
2020-06-08,RATNAMANI.NS,7.53,7-10%,0.94,7.58,3.49,2.22,continuation,continuation,flat
2020-06-08,MSTCLTD.NS,7.51,7-10%,3.05,6.53,-3.55,-3.55,continuation,reversal,reversal
2020-06-08,BRIGADE.NS,12.14,10-15%,1.99,-4.48,-3.36,-6.68,reversal,reversal,reversal
2020-06-08,SUNTECK.NS,7.49,7-10%,3.66,-5.7,-8.88,-10.49,reversal,reversal,reversal
2020-06-08,AAVAS.NS,9.95,7-10%,3.24,6.53,-5.28,-3.01,continuation,reversal,reversal
2020-06-09,BHEL.NS,9.66,7-10%,1.85,2.12,2.45,-7.5,flat,flat,reversal
2020-06-09,RATNAMANI.NS,7.58,7-10%,1.33,-4.87,-5.57,-5.24,reversal,reversal,reversal
2020-06-10,INDUSINDBK.NS,7.7,7-10%,1.46,4.71,-1.81,-1.69,continuation,flat,flat
2020-06-10,RBLBANK.NS,16.83,15%+,3.29,-2.22,-1.74,-1.13,reversal,flat,flat
2020-06-11,NCLIND.NS,8.4,7-10%,2.83,2.54,-3.03,4.23,flat,reversal,continuation
2020-06-12,M&M.NS,7.14,7-10%,2.21,-0.06,-2.13,-1.65,flat,reversal,flat
2020-06-12,ABFRL.NS,7.32,7-10%,1.15,0.22,-3.95,-4.49,flat,reversal,reversal
2020-06-12,SUNDARMFIN.NS,11.75,10-15%,2.32,-6.32,-5.73,-1.15,reversal,reversal,flat
2020-06-15,TATACOMM.NS,9.99,7-10%,4.42,8.5,9.55,9.04,continuation,continuation,continuation
2020-06-16,TATACOMM.NS,8.5,7-10%,5.76,2.98,1.78,1.6,flat,flat,flat
2020-06-16,HAL.NS,8.28,7-10%,1.76,-0.65,-0.69,-0.12,flat,flat,flat
2020-06-16,MOIL.NS,8.2,7-10%,6.0,0.12,-5.22,-5.93,flat,reversal,reversal
2020-06-17,CHOLAFIN.NS,8.2,7-10%,2.08,5.83,21.7,17.0,continuation,continuation,continuation
2020-06-17,KARURVYSYA.NS,7.77,7-10%,6.11,0.18,0.36,12.97,flat,flat,continuation
2020-06-17,INOXWIND.NS,9.88,7-10%,2.61,9.9,19.19,20.54,continuation,continuation,continuation
2020-06-17,BRIGADE.NS,11.37,10-15%,2.65,1.06,7.38,6.61,flat,continuation,continuation
2020-06-17,BIRLACORPN.NS,9.99,7-10%,0.71,-3.38,6.13,8.49,reversal,continuation,continuation
2020-06-17,NCLIND.NS,7.55,7-10%,1.53,-0.07,0.61,-0.88,flat,flat,flat
2020-06-18,BAJAJFINSV.NS,7.75,7-10%,1.1,8.7,16.44,10.94,continuation,continuation,continuation
2020-06-18,MUTHOOTFIN.NS,17.62,15%+,6.61,0.36,-4.04,-6.04,flat,reversal,reversal
2020-06-18,BEL.NS,7.26,7-10%,2.31,4.16,8.39,8.91,continuation,continuation,continuation
2020-06-18,BHEL.NS,15.66,15%+,3.14,2.2,9.92,19.21,flat,continuation,continuation
2020-06-18,DCBBANK.NS,11.17,10-15%,2.22,4.55,8.98,3.22,continuation,continuation,continuation
2020-06-18,INOXWIND.NS,9.9,7-10%,2.75,6.96,13.78,7.91,continuation,continuation,continuation
2020-06-18,HINDCOPPER.NS,10.78,10-15%,3.07,-2.35,3.45,4.24,reversal,continuation,continuation
2020-06-18,JINDALSAW.NS,14.45,10-15%,4.73,-2.79,1.89,1.89,reversal,flat,flat
2020-06-18,MSTCLTD.NS,7.57,7-10%,1.57,-0.59,-0.56,-0.78,flat,flat,flat
2020-06-19,BAJAJFINSV.NS,8.7,7-10%,2.04,4.81,2.48,0.79,continuation,flat,flat
2020-06-19,DLF.NS,9.55,7-10%,1.98,-1.14,-1.08,-4.57,flat,flat,reversal
2020-06-19,GODREJPROP.NS,8.39,7-10%,1.97,2.14,-0.42,-2.86,flat,flat,reversal
2020-06-19,CHOLAFIN.NS,10.56,10-15%,1.75,4.01,0.0,2.54,continuation,flat,flat
2020-06-19,TRENT.NS,8.07,7-10%,1.48,2.89,16.73,20.62,flat,continuation,continuation
2020-06-19,KOLTEPATIL.NS,10.82,10-15%,3.11,-3.62,-1.52,0.94,reversal,flat,flat
2020-06-19,BIRLACORPN.NS,7.09,7-10%,0.75,2.57,4.85,3.72,flat,continuation,continuation
2020-06-19,JKCEMENT.NS,10.66,10-15%,2.88,1.49,-2.3,-0.47,flat,reversal,flat
2020-06-19,DEEPAKNTR.NS,7.15,7-10%,1.64,-0.74,0.23,1.17,flat,flat,flat
2020-06-22,PAGEIND.NS,7.06,7-10%,1.52,-1.11,4.64,3.68,flat,continuation,continuation
2020-06-22,IDFCFIRSTB.NS,9.28,7-10%,1.73,0.53,-4.42,-8.14,flat,reversal,reversal
2020-06-22,RBLBANK.NS,7.93,7-10%,1.4,2.58,4.17,-1.45,flat,continuation,flat
2020-06-22,INDIANB.NS,14.5,10-15%,3.08,7.15,-0.93,0.08,continuation,flat,flat
2020-06-22,BAJAJHLDNG.NS,8.38,7-10%,1.16,6.57,-2.06,-4.25,continuation,reversal,reversal
2020-06-22,GLENMARK.NS,26.97,15%+,10.05,-6.69,-11.86,-10.0,reversal,reversal,reversal
2020-06-22,ELGIEQUIP.NS,16.64,15%+,13.21,-5.9,-9.11,-11.94,reversal,reversal,reversal
2020-06-22,KAJARIACER.NS,7.11,7-10%,1.95,3.03,2.25,-0.28,continuation,flat,flat
2020-06-23,PRESTIGE.NS,11.47,10-15%,1.67,-5.34,-6.53,-12.52,reversal,reversal,reversal
2020-06-23,TRENT.NS,12.11,10-15%,3.74,1.2,4.57,-6.4,flat,continuation,reversal
2020-06-23,UNIONBANK.NS,9.6,7-10%,2.98,-8.48,-5.84,-11.54,reversal,reversal,reversal
2020-06-23,INDIANB.NS,7.15,7-10%,4.32,-5.29,-3.63,-10.08,reversal,reversal,reversal
2020-06-23,KARURVYSYA.NS,15.98,15%+,6.84,-2.94,13.31,4.49,reversal,continuation,continuation
2020-06-23,EMAMILTD.NS,10.31,10-15%,3.19,-2.6,-1.69,-1.76,reversal,flat,flat
2020-06-23,JYOTHYLAB.NS,8.42,7-10%,3.0,-4.45,-1.12,-5.89,reversal,flat,reversal
2020-06-23,BIRLACORPN.NS,7.74,7-10%,0.57,-5.12,-6.14,-8.73,reversal,reversal,reversal
2020-06-24,PAGEIND.NS,8.22,7-10%,4.01,-2.22,-3.12,-2.44,reversal,reversal,reversal
2020-06-25,HAL.NS,13.38,10-15%,7.22,-3.84,-2.52,-2.13,reversal,reversal,reversal
2020-06-25,KARURVYSYA.NS,7.66,7-10%,2.34,8.44,0.0,2.37,continuation,flat,flat
2020-06-25,IIFL.NS,10.0,10-15%,2.66,-3.76,-10.48,-8.06,reversal,reversal,reversal
2020-06-25,AAVAS.NS,9.08,7-10%,3.35,-3.63,-3.9,-6.4,reversal,reversal,reversal
2020-06-26,KARURVYSYA.NS,8.44,7-10%,2.66,-5.05,-5.46,-7.1,reversal,reversal,reversal
2020-06-30,EMAMILTD.NS,7.42,7-10%,2.61,3.24,4.12,5.53,continuation,continuation,continuation
2020-07-01,MSTCLTD.NS,14.53,10-15%,4.07,-2.18,-1.71,0.21,reversal,flat,flat
2020-07-02,TATAPOWER.NS,8.03,7-10%,2.99,0.2,2.11,5.42,flat,flat,continuation
2020-07-02,MOIL.NS,8.21,7-10%,1.7,-2.41,-2.7,-4.56,reversal,reversal,reversal
2020-07-03,HAL.NS,9.94,7-10%,8.25,11.91,10.9,10.56,continuation,continuation,continuation
2020-07-03,BEL.NS,9.15,7-10%,3.16,5.14,6.53,2.57,continuation,continuation,flat
2020-07-06,M&M.NS,7.55,7-10%,1.89,-1.85,-1.8,-2.58,flat,flat,reversal
2020-07-06,HAL.NS,11.91,10-15%,8.61,2.74,-2.52,-2.56,flat,reversal,reversal
2020-07-06,BHEL.NS,12.68,10-15%,2.23,-2.3,-3.44,-2.18,reversal,reversal,reversal
2020-07-06,HINDCOPPER.NS,12.24,10-15%,5.61,-2.96,8.08,6.19,reversal,continuation,continuation
2020-07-06,BRIGADE.NS,13.55,10-15%,4.35,-3.3,-5.2,-6.06,reversal,reversal,reversal
2020-07-06,DEEPAKNTR.NS,7.75,7-10%,2.46,1.87,2.96,6.81,flat,flat,continuation
2020-07-07,BAJFINANCE.NS,7.82,7-10%,1.7,-4.29,-1.13,-4.8,reversal,flat,reversal
2020-07-07,BOSCHLTD.NS,11.99,10-15%,4.67,0.35,-1.11,-1.74,flat,flat,flat
2020-07-07,DCBBANK.NS,8.1,7-10%,2.4,-3.32,-4.98,-8.58,reversal,reversal,reversal
2020-07-07,M&MFIN.NS,11.65,10-15%,3.04,-1.2,-0.02,-4.43,flat,flat,reversal
2020-07-07,BAJAJHLDNG.NS,7.48,7-10%,2.28,-1.86,-4.21,-7.56,flat,reversal,reversal
2020-07-08,NEWGEN.NS,15.41,15%+,2.42,-0.8,-2.84,-2.76,flat,reversal,reversal
2020-07-08,HINDCOPPER.NS,10.68,10-15%,5.74,0.63,-1.13,-8.4,flat,flat,reversal
2020-07-09,MSTCLTD.NS,20.0,15%+,6.2,-2.32,-3.83,-7.46,reversal,reversal,reversal
2020-07-13,THYROCARE.NS,10.97,10-15%,8.45,-1.09,3.17,2.97,flat,continuation,flat
2020-07-13,BAJAJCON.NS,9.31,7-10%,4.28,-1.14,14.72,12.21,flat,continuation,continuation
2020-07-15,WIPRO.NS,16.78,15%+,9.17,-0.32,3.06,1.24,flat,continuation,flat
2020-07-15,COFORGE.NS,9.49,7-10%,2.49,-2.1,0.24,-2.43,reversal,flat,reversal
2020-07-15,TANLA.NS,7.56,7-10%,4.52,0.46,10.05,19.36,flat,continuation,continuation
2020-07-16,INFY.NS,9.63,7-10%,5.44,-0.86,2.83,-0.33,flat,flat,flat
2020-07-16,IPCALAB.NS,7.87,7-10%,2.99,1.6,-1.07,0.57,flat,flat,flat
2020-07-16,BAJAJCON.NS,19.98,15%+,6.7,-3.27,-6.07,-3.71,reversal,reversal,reversal
2020-07-17,HAL.NS,11.19,10-15%,1.71,-1.48,-3.06,-2.94,flat,reversal,reversal
2020-07-20,M&MFIN.NS,10.44,10-15%,5.69,-0.74,6.15,-7.99,flat,continuation,reversal
2020-07-20,TANLA.NS,9.99,7-10%,2.88,2.49,13.86,25.27,flat,continuation,continuation
2020-07-21,SUNTECK.NS,9.25,7-10%,1.73,-3.4,-0.16,-2.85,reversal,flat,reversal
2020-07-21,KOLTEPATIL.NS,12.91,10-15%,8.38,-5.77,-5.44,-7.67,reversal,reversal,reversal
2020-07-22,AXISBANK.NS,7.34,7-10%,2.37,-3.78,-9.9,-7.94,reversal,reversal,reversal
2020-07-22,ABFRL.NS,7.03,7-10%,3.05,5.11,3.91,4.2,continuation,continuation,continuation
2020-07-22,M&MFIN.NS,10.72,10-15%,2.03,-3.41,-16.28,-12.77,reversal,reversal,reversal
2020-07-22,NEWGEN.NS,7.79,7-10%,10.76,-5.85,-6.34,-8.92,reversal,reversal,reversal
2020-07-23,NATCOPHARM.NS,8.21,7-10%,5.19,0.12,-1.47,2.66,flat,flat,flat
2020-07-24,MPHASIS.NS,14.03,10-15%,8.15,0.88,2.24,3.67,flat,flat,continuation
2020-07-24,DEEPAKNTR.NS,7.58,7-10%,3.51,3.26,3.72,8.48,continuation,continuation,continuation
2020-07-27,PERSISTENT.NS,10.95,10-15%,8.66,3.63,6.97,14.04,continuation,continuation,continuation
2020-07-28,ULTRACEMCO.NS,7.16,7-10%,5.06,1.4,-0.15,-2.89,flat,flat,reversal
2020-07-28,PRESTIGE.NS,12.03,10-15%,4.2,0.83,1.86,4.81,flat,flat,continuation
2020-07-28,THYROCARE.NS,14.25,10-15%,5.75,-4.07,-2.87,-7.22,reversal,reversal,reversal
2020-07-28,KEC.NS,7.4,7-10%,2.12,-0.59,-2.34,-3.32,flat,reversal,reversal
2020-07-30,KARURVYSYA.NS,11.15,10-15%,4.88,0.44,-6.69,-3.92,flat,reversal,reversal
2020-07-31,TORNTPHARM.NS,9.27,7-10%,8.65,2.42,7.27,10.42,flat,continuation,continuation
2020-07-31,IPCALAB.NS,7.4,7-10%,2.64,0.73,4.59,4.38,flat,continuation,continuation
2020-07-31,AJANTPHARM.NS,7.72,7-10%,4.77,1.12,3.95,3.92,flat,continuation,continuation
2020-08-03,RATNAMANI.NS,7.78,7-10%,5.33,-1.6,-0.82,-1.9,flat,flat,flat
2020-08-04,RELIANCE.NS,7.05,7-10%,1.41,-1.12,-0.19,-0.78,flat,flat,flat
2020-08-05,HINDALCO.NS,8.25,7-10%,2.75,1.28,1.62,0.03,flat,flat,flat
2020-08-05,MSTCLTD.NS,8.93,7-10%,1.05,0.07,-0.39,-1.8,flat,flat,flat
2020-08-05,JYOTHYLAB.NS,7.05,7-10%,6.06,-0.43,0.39,-0.57,flat,flat,flat
2020-08-05,SUNTECK.NS,17.76,15%+,4.25,5.55,2.27,-1.78,continuation,flat,flat
2020-08-06,TATACONSUM.NS,8.3,7-10%,3.42,6.98,6.43,11.2,continuation,continuation,continuation
2020-08-06,PRESTIGE.NS,8.34,7-10%,2.76,1.92,8.01,4.78,flat,continuation,continuation
2020-08-07,ADANIGREEN.NS,8.45,7-10%,2.67,0.82,-2.15,-3.47,flat,reversal,reversal
2020-08-07,HONAUT.NS,13.55,10-15%,5.99,2.09,1.43,-1.24,flat,flat,flat
2020-08-07,RBLBANK.NS,9.85,7-10%,2.5,-5.38,-1.83,-7.37,reversal,flat,reversal
2020-08-07,INOXWIND.NS,9.91,7-10%,6.03,9.38,8.15,1.23,continuation,continuation,flat
2020-08-07,GMMPFAUDLR.NS,18.1,15%+,6.78,12.03,19.06,14.26,continuation,continuation,continuation
2020-08-07,EMAMILTD.NS,8.06,7-10%,4.59,19.35,28.14,27.26,continuation,continuation,continuation
2020-08-10,CIPLA.NS,9.19,7-10%,5.52,-2.21,-4.44,-3.01,reversal,reversal,reversal
2020-08-10,DIVISLAB.NS,11.96,10-15%,3.59,0.44,0.25,0.38,flat,flat,flat
2020-08-10,PRESTIGE.NS,8.8,7-10%,1.95,-2.59,-5.51,-3.72,reversal,reversal,reversal
2020-08-10,HAL.NS,8.62,7-10%,2.39,-1.18,24.98,21.25,flat,continuation,continuation
2020-08-10,BEL.NS,9.17,7-10%,3.99,-2.26,5.68,2.31,reversal,continuation,flat
2020-08-10,INOXWIND.NS,9.38,7-10%,4.63,-4.06,-4.97,-5.08,reversal,reversal,reversal
2020-08-10,TANLA.NS,9.98,7-10%,1.75,1.77,4.64,0.24,flat,continuation,flat
2020-08-10,IPCALAB.NS,7.3,7-10%,5.99,-4.46,-5.27,-4.66,reversal,reversal,reversal
2020-08-10,NATCOPHARM.NS,8.46,7-10%,2.7,2.07,-4.07,-3.55,flat,reversal,reversal
2020-08-10,GMMPFAUDLR.NS,12.03,10-15%,7.72,14.41,2.8,-0.76,continuation,flat,flat
2020-08-10,EMAMILTD.NS,19.35,15%+,7.2,8.6,5.8,14.62,continuation,continuation,continuation
2020-08-10,RPOWER.NS,8.7,7-10%,0.93,8.0,1.33,1.33,continuation,flat,flat
2020-08-10,NAVINFLUOR.NS,9.41,7-10%,3.63,-1.51,-7.2,-5.84,flat,reversal,reversal
2020-08-11,INDIANB.NS,7.53,7-10%,3.29,-0.08,-3.42,-1.79,flat,reversal,flat
2020-08-11,GMMPFAUDLR.NS,14.41,10-15%,4.7,-7.11,-10.85,-8.45,reversal,reversal,reversal
2020-08-11,EMAMILTD.NS,8.6,7-10%,3.83,-1.14,-1.81,1.96,flat,flat,flat
2020-08-11,RPOWER.NS,8.0,7-10%,2.2,-4.94,-7.41,-7.41,reversal,reversal,reversal
2020-08-12,BOSCHLTD.NS,8.03,7-10%,3.79,0.49,-3.02,-4.97,flat,reversal,reversal
2020-08-12,MOTHERSON.NS,8.45,7-10%,3.9,3.38,8.82,7.11,continuation,continuation,continuation
2020-08-12,HAL.NS,7.84,7-10%,3.35,17.28,13.77,14.92,continuation,continuation,continuation
2020-08-12,ELGIEQUIP.NS,7.39,7-10%,2.39,12.7,25.76,20.65,continuation,continuation,continuation
2020-08-13,CHOLAFIN.NS,7.52,7-10%,1.55,-3.13,2.95,0.69,reversal,flat,flat
2020-08-13,HAL.NS,17.28,15%+,5.28,0.36,-0.97,-6.41,flat,flat,reversal
2020-08-13,BHEL.NS,8.04,7-10%,2.88,-4.11,-3.85,-1.16,reversal,reversal,flat
2020-08-13,ABFRL.NS,9.49,7-10%,4.12,-0.46,5.01,10.05,flat,continuation,continuation
2020-08-13,TANLA.NS,9.99,7-10%,0.75,0.38,-3.47,16.09,flat,reversal,continuation
2020-08-13,ASHOKLEY.NS,13.25,10-15%,5.91,0.82,12.11,16.69,flat,continuation,continuation
2020-08-13,ELGIEQUIP.NS,12.7,10-15%,3.74,15.17,11.96,5.27,continuation,continuation,continuation
2020-08-13,IFBIND.NS,9.62,7-10%,6.7,-0.62,-0.71,5.04,flat,flat,continuation
2020-08-13,TCI.NS,10.54,10-15%,6.1,-1.4,7.92,11.08,flat,continuation,continuation
2020-08-14,ELGIEQUIP.NS,15.17,15%+,9.4,-3.11,-7.04,-8.75,reversal,reversal,reversal
2020-08-14,MAHLIFE.NS,7.47,7-10%,7.32,6.76,11.8,17.81,continuation,continuation,continuation
2020-08-14,KOLTEPATIL.NS,12.88,10-15%,3.22,0.96,1.11,0.73,flat,flat,flat
2020-08-14,HEIDELBERG.NS,7.02,7-10%,5.83,0.39,-2.32,1.33,flat,reversal,flat
2020-08-17,NTPC.NS,7.81,7-10%,5.97,-0.26,6.09,10.6,flat,continuation,continuation
2020-08-17,THYROCARE.NS,18.64,15%+,8.39,-6.06,-5.31,-3.87,reversal,reversal,reversal
2020-08-17,JINDALSAW.NS,8.36,7-10%,5.39,2.05,7.17,6.85,flat,continuation,continuation
2020-08-17,EMAMILTD.NS,7.5,7-10%,0.88,-3.39,0.06,1.69,reversal,flat,flat
2020-08-18,ADANIENT.NS,8.04,7-10%,2.66,12.1,9.2,43.92,continuation,continuation,continuation
2020-08-18,CHOLAFIN.NS,9.19,7-10%,1.75,-2.22,-1.92,4.47,reversal,flat,continuation
2020-08-18,IIFL.NS,10.13,10-15%,5.25,-0.38,-4.69,-1.38,flat,reversal,flat
2020-08-18,ASHOKLEY.NS,9.25,7-10%,1.92,1.09,1.24,2.12,flat,flat,flat
