date,ticker,day_return,bucket,volume_ratio,fwd_1d,fwd_3d,fwd_5d,label_1d,label_3d,label_5d,clv,imom,gap,atr_ratio,d52w,pre_rng,score_clv,score_imom,score_gap,score_atr,score_d52w,score_prng,intraday_score,structure
2020-04-07,TATAELXSI.NS,7.61,7-10%,0.78,-0.19,5.47,11.77,flat,continuation,continuation,0.716,0.355,4.62,0.68,41.85,2.76,0,0,1,1,0,0,2,weak
2020-04-07,AUROPHARMA.NS,16.55,15%+,1.62,-1.69,12.9,22.2,flat,continuation,continuation,0.844,0.738,4.6,1.38,46.48,2.61,0,1,1,1,0,0,3,mixed
2020-04-07,TORNTPHARM.NS,13.35,10-15%,2.31,7.77,0.89,-0.83,continuation,flat,flat,0.876,0.704,3.98,1.88,-4.62,3.5,0,1,1,1,1,0,4,mixed
2020-04-07,IPCALAB.NS,10.15,10-15%,3.55,5.91,1.71,-0.68,continuation,flat,flat,0.538,-0.462,15.47,1.27,5.91,4.58,0,0,0,1,1,0,2,weak
2020-04-07,NATCOPHARM.NS,9.73,7-10%,2.79,1.49,7.25,8.95,flat,continuation,continuation,0.848,0.346,7.22,0.74,22.81,1.64,0,0,0,1,0,0,1,weak
2020-04-07,EXIDEIND.NS,8.52,7-10%,0.91,0.25,2.4,2.22,flat,flat,flat,0.814,0.784,2.29,1.0,37.47,1.45,0,1,1,1,0,0,3,mixed
2020-04-07,HINDCOPPER.NS,7.87,7-10%,0.96,2.58,7.94,13.3,flat,continuation,continuation,0.862,0.759,2.78,0.59,54.31,2.6,0,1,1,1,0,0,3,mixed
2020-04-07,EMAMILTD.NS,13.88,10-15%,0.75,7.36,9.48,7.22,continuation,continuation,continuation,0.907,0.801,2.01,1.27,48.52,5.25,1,1,1,1,0,0,4,mixed
2020-04-07,SOBHA.NS,9.37,7-10%,1.82,-4.98,4.75,15.48,reversal,continuation,continuation,0.925,0.925,1.74,0.56,69.9,7.91,1,1,1,1,0,0,4,mixed
2020-04-07,IGL.NS,7.17,7-10%,0.96,-0.05,5.53,6.58,flat,continuation,continuation,0.752,0.716,2.09,0.81,18.41,4.9,0,1,1,1,0,0,3,mixed
2020-04-07,JPPOWER.NS,7.14,7-10%,0.13,6.67,13.33,0.0,continuation,continuation,flat,,,,,,,0,0,0,0,0,0,0,weak
2020-04-07,NHPC.NS,7.07,7-10%,0.63,3.07,2.12,5.19,continuation,flat,continuation,0.774,0.419,3.79,0.8,23.29,1.06,0,0,1,1,0,0,2,weak
2020-04-07,DEEPAKNTR.NS,13.83,10-15%,1.37,0.68,5.93,7.83,flat,continuation,continuation,0.867,0.681,3.99,1.08,19.52,1.8,0,0,1,1,0,0,2,weak
2020-04-08,GODREJCP.NS,7.36,7-10%,1.01,-0.82,-4.73,-7.88,flat,reversal,reversal,0.57,0.501,1.32,1.6,22.04,4.32,0,0,1,1,0,0,2,weak
2020-04-08,TATACOMM.NS,11.64,10-15%,15.53,9.46,35.54,41.1,continuation,continuation,continuation,0.681,0.557,0.66,1.65,43.46,0.47,0,0,1,1,0,1,3,mixed
2020-04-08,CHOLAFIN.NS,15.52,15%+,1.62,13.93,1.92,17.15,continuation,flat,continuation,0.861,0.693,0.0,1.05,56.71,9.4,0,0,1,1,0,0,2,weak
2020-04-08,CUMMINSIND.NS,14.94,10-15%,3.88,7.07,13.74,22.38,continuation,continuation,continuation,0.862,0.759,-0.4,1.87,57.68,5.38,0,1,1,1,0,0,3,mixed
2020-04-08,KARURVYSYA.NS,9.91,7-10%,1.03,10.0,4.9,7.45,continuation,continuation,continuation,1.0,0.083,9.48,0.39,69.23,5.23,1,0,0,1,0,0,2,weak
2020-04-08,M&MFIN.NS,11.95,10-15%,1.88,4.52,-2.17,12.94,continuation,reversal,continuation,0.867,0.674,-0.84,0.92,63.38,2.66,0,0,1,1,0,0,2,weak
2020-04-08,TORNTPHARM.NS,7.77,7-10%,3.67,0.51,-9.49,-11.45,flat,reversal,reversal,0.622,0.552,1.09,1.8,-6.23,7.34,0,0,1,1,1,0,3,mixed
2020-04-08,ALKEM.NS,14.94,10-15%,2.46,1.42,0.59,0.28,flat,flat,flat,0.841,0.758,1.55,1.99,1.68,1.29,0,1,1,1,1,0,4,mixed
2020-04-08,ASHOKLEY.NS,10.04,10-15%,1.6,4.1,6.5,11.52,continuation,continuation,continuation,0.564,0.442,0.0,1.41,52.95,4.3,0,0,1,1,0,0,2,weak
2020-04-08,TVSMOTOR.NS,8.13,7-10%,2.41,6.96,-3.36,5.26,continuation,reversal,continuation,0.922,0.919,-1.25,0.82,44.97,6.06,1,1,1,1,0,0,4,mixed
2020-04-08,ELGIEQUIP.NS,9.82,7-10%,2.06,3.32,19.13,15.15,continuation,continuation,continuation,0.985,0.985,0.19,0.61,62.97,3.88,1,1,1,1,0,0,4,mixed
2020-04-08,EMAMILTD.NS,7.36,7-10%,1.21,3.51,1.93,-2.76,continuation,flat,reversal,0.8,0.576,-0.34,1.26,44.73,8.89,0,0,1,1,0,0,2,weak
2020-04-08,PETRONET.NS,7.52,7-10%,1.27,4.23,-2.35,-1.63,continuation,reversal,flat,0.638,0.517,0.45,1.54,26.66,1.97,0,0,1,1,0,0,2,weak
2020-04-08,NAVINFLUOR.NS,8.5,7-10%,0.9,4.69,-4.59,-3.14,continuation,reversal,reversal,0.768,0.768,0.09,1.1,9.81,4.61,0,1,1,1,1,0,4,mixed
2020-04-09,ICICIBANK.NS,7.45,7-10%,0.92,-3.52,-0.2,5.43,reversal,flat,continuation,0.897,0.461,4.22,0.56,37.94,4.56,0,0,1,1,0,0,2,weak
2020-04-09,KOTAKBANK.NS,7.18,7-10%,1.01,-1.73,-11.16,-7.48,flat,reversal,reversal,0.909,0.636,2.3,0.66,26.84,4.28,1,0,1,1,0,0,3,mixed
2020-04-09,AXISBANK.NS,7.36,7-10%,1.1,-0.29,0.57,8.52,flat,flat,continuation,0.883,0.622,3.49,0.39,49.18,6.64,0,0,1,1,0,0,2,weak
2020-04-09,MARUTI.NS,13.38,10-15%,2.18,-0.82,-3.68,0.09,flat,reversal,flat,0.891,0.803,2.05,1.32,31.35,5.54,0,1,1,1,0,0,3,mixed
2020-04-09,TITAN.NS,10.99,10-15%,2.01,-4.64,-2.82,-3.78,reversal,reversal,reversal,0.762,0.649,1.99,1.4,27.06,3.27,0,0,1,1,0,0,2,weak
2020-04-09,BAJFINANCE.NS,9.39,7-10%,1.13,-10.37,-13.0,-9.55,reversal,reversal,reversal,0.928,0.808,2.49,0.54,48.05,2.06,1,1,1,1,0,0,4,mixed
2020-04-09,JSWSTEEL.NS,7.57,7-10%,1.32,0.81,2.62,0.72,flat,flat,flat,0.692,0.608,2.85,0.65,46.21,4.52,0,0,1,1,0,0,2,weak
2020-04-09,CIPLA.NS,13.04,10-15%,3.08,2.29,3.6,1.0,flat,continuation,flat,0.339,0.339,10.0,1.44,-0.52,8.42,0,0,0,1,1,0,2,weak
2020-04-09,TATACOMM.NS,9.46,7-10%,0.47,16.32,20.67,29.52,continuation,continuation,continuation,0.788,0.51,4.64,0.85,38.11,4.65,0,0,1,1,0,0,2,weak
2020-04-09,M&M.NS,16.85,15%+,1.45,-4.86,-6.48,-6.7,reversal,reversal,reversal,0.827,0.77,2.86,1.65,44.4,7.42,0,1,1,1,0,0,3,mixed
2020-04-09,HEROMOTOCO.NS,9.29,7-10%,1.7,-3.61,-10.46,-9.29,reversal,reversal,reversal,0.86,0.697,3.16,0.9,32.27,5.72,0,0,1,1,0,0,2,weak
2020-04-09,BAJAJ-AUTO.NS,8.67,7-10%,2.07,-1.58,-4.2,-2.37,flat,reversal,reversal,0.621,0.621,2.15,1.21,23.22,5.24,0,0,1,1,0,0,2,weak
2020-04-09,MOTHERSON.NS,17.53,15%+,1.61,-4.39,23.39,28.24,reversal,continuation,continuation,0.876,0.797,3.2,1.22,57.25,3.76,0,1,1,1,0,0,3,mixed
2020-04-09,DLF.NS,8.04,7-10%,0.71,-6.27,-10.13,-9.86,reversal,reversal,reversal,0.757,0.631,2.97,0.76,43.64,2.61,0,0,1,1,0,0,2,weak
2020-04-09,CHOLAFIN.NS,13.93,10-15%,1.61,-12.58,-7.19,-9.32,reversal,reversal,reversal,0.767,0.736,1.26,0.92,50.68,7.9,0,1,1,1,0,0,3,mixed
2020-04-09,LICHSGFIN.NS,14.12,10-15%,1.67,-4.44,0.76,9.22,reversal,flat,continuation,0.933,0.907,2.35,1.1,55.81,3.39,1,1,1,1,0,0,4,mixed
2020-04-09,CUMMINSIND.NS,7.07,7-10%,1.84,2.43,10.3,13.3,flat,continuation,continuation,0.776,0.541,3.01,0.76,54.69,5.27,0,0,1,1,0,0,2,weak
2020-04-09,VEDL.NS,9.25,7-10%,1.26,1.95,7.68,6.05,flat,continuation,continuation,0.889,0.844,3.84,0.61,59.31,4.36,0,1,1,1,0,0,3,mixed
2020-04-09,IDFCFIRSTB.NS,7.3,7-10%,0.9,0.68,9.52,12.7,flat,continuation,continuation,0.828,0.793,1.7,0.48,61.21,2.28,0,1,1,1,0,0,3,mixed
2020-04-09,KARURVYSYA.NS,10.0,7-10%,1.16,-4.1,-4.99,-3.39,reversal,reversal,reversal,1.0,0.308,8.43,0.46,66.16,8.77,1,0,0,1,0,0,2,weak
2020-04-09,TATAELXSI.NS,9.73,7-10%,1.28,-3.7,2.04,4.26,reversal,flat,continuation,0.8,0.655,3.36,0.88,36.31,2.88,0,0,1,1,0,0,2,weak
2020-04-09,APOLLOTYRE.NS,7.67,7-10%,1.7,-4.45,4.68,8.41,reversal,continuation,continuation,0.841,0.778,1.8,0.75,58.94,3.02,0,1,1,1,0,0,3,mixed
2020-04-09,CEATLTD.NS,10.49,10-15%,2.91,-4.61,0.07,-0.79,reversal,flat,flat,0.797,0.631,2.51,1.27,27.15,4.05,0,0,1,1,0,0,2,weak
2020-04-09,IFBIND.NS,9.53,7-10%,1.45,-0.14,8.47,29.3,flat,continuation,continuation,0.792,0.687,3.12,0.72,66.63,4.69,0,0,1,1,0,0,2,weak
2020-04-09,PNCINFRA.NS,9.41,7-10%,0.47,3.84,15.68,25.72,continuation,continuation,continuation,0.94,0.667,3.24,0.63,50.4,2.64,1,0,1,1,0,0,3,mixed
2020-04-09,JYOTHYLAB.NS,10.04,10-15%,3.26,1.36,0.45,6.49,flat,flat,continuation,0.712,0.546,3.8,1.31,42.24,2.97,0,0,1,1,0,0,2,weak
2020-04-09,RADICO.NS,7.52,7-10%,2.19,0.38,1.89,-1.22,flat,flat,flat,0.752,0.715,1.46,0.63,28.82,3.8,0,1,1,1,0,0,3,mixed
2020-04-09,NCLIND.NS,8.91,7-10%,1.73,15.87,32.48,21.24,continuation,continuation,continuation,0.589,0.589,0.9,1.43,60.76,2.58,0,0,1,1,0,0,2,weak
2020-04-09,DEEPAKNTR.NS,7.95,7-10%,1.76,-2.53,-0.79,-1.93,reversal,flat,flat,0.442,0.42,3.82,0.82,12.53,6.36,0,0,1,1,0,0,2,weak
2020-04-13,TATACOMM.NS,16.32,15%+,0.96,6.46,10.82,9.5,continuation,continuation,continuation,0.809,0.664,3.6,1.85,28.01,8.34,0,0,1,1,0,0,2,weak
2020-04-13,AUROPHARMA.NS,9.34,7-10%,1.81,2.29,7.85,28.06,flat,continuation,continuation,0.606,0.568,1.26,1.34,39.58,7.25,0,0,1,1,0,0,2,weak
2020-04-13,GLENMARK.NS,20.78,15%+,4.05,6.9,5.13,5.45,continuation,continuation,continuation,0.838,0.731,4.54,2.27,54.38,6.84,0,1,1,1,0,0,3,mixed
2020-04-13,AIAENG.NS,12.41,10-15%,3.69,0.59,1.62,0.52,flat,flat,flat,0.707,0.543,1.84,1.68,27.62,1.96,0,0,1,1,0,0,2,weak
2020-04-13,CESC.NS,7.33,7-10%,2.83,0.25,17.1,20.84,flat,continuation,continuation,0.876,0.692,0.31,1.11,39.25,5.95,0,0,1,1,0,0,2,weak
2020-04-13,JKCEMENT.NS,7.81,7-10%,1.72,3.63,8.11,8.9,continuation,continuation,continuation,0.637,0.508,0.08,1.7,30.25,2.44,0,0,1,1,0,0,2,weak
2020-04-13,NCLIND.NS,15.87,15%+,6.24,2.71,8.13,-2.57,flat,continuation,reversal,0.889,0.434,5.54,2.64,54.53,3.95,0,0,0,1,0,0,1,weak
2020-04-15,PIDILITIND.NS,7.06,7-10%,1.49,0.05,-0.62,4.29,flat,flat,continuation,0.83,0.779,1.95,0.79,13.36,4.21,0,1,1,1,0,0,3,mixed
2020-04-15,MOTHERSON.NS,12.67,10-15%,2.44,14.55,19.04,2.81,continuation,continuation,flat,0.637,0.612,2.93,1.18,53.95,7.51,0,0,1,1,0,0,2,weak
2020-04-15,PHOENIXLTD.NS,9.09,7-10%,3.59,-2.88,5.26,1.97,reversal,continuation,flat,0.895,0.795,0.13,0.65,45.53,4.58,0,1,1,1,0,0,3,mixed
2020-04-15,SUNDARMFIN.NS,9.32,7-10%,0.78,-4.06,-3.51,-2.88,reversal,reversal,reversal,0.682,0.642,0.68,1.74,25.7,1.53,0,0,1,1,0,0,2,weak
2020-04-15,TATAELXSI.NS,8.95,7-10%,2.01,-2.74,-0.63,-1.96,reversal,flat,flat,0.838,0.786,1.83,0.9,33.18,5.55,0,1,1,1,0,0,3,mixed
2020-04-15,ELGIEQUIP.NS,7.82,7-10%,14.63,-3.68,-2.3,-5.46,reversal,reversal,reversal,0.735,0.314,5.25,0.65,55.88,7.15,0,0,0,1,0,0,1,weak
2020-04-15,PNCINFRA.NS,7.17,7-10%,0.54,3.95,12.97,2.0,continuation,continuation,flat,0.707,0.707,0.62,0.73,44.8,7.84,0,1,1,1,0,0,3,mixed
2020-04-15,MOIL.NS,10.59,10-15%,4.28,2.32,5.13,-0.9,flat,continuation,flat,0.696,0.684,0.05,1.97,26.36,3.25,0,0,1,1,0,0,2,weak
2020-04-16,MOTHERSON.NS,14.55,10-15%,2.59,6.5,-11.72,-9.69,continuation,reversal,reversal,0.818,0.758,0.49,1.62,47.25,9.15,0,1,1,1,0,0,3,mixed
2020-04-16,OBEROIRLTY.NS,10.11,10-15%,1.15,12.89,6.96,3.94,continuation,continuation,continuation,0.731,0.696,-0.45,1.26,46.61,2.44,0,0,1,1,0,0,2,weak
2020-04-16,M&MFIN.NS,7.09,7-10%,1.36,7.79,-9.14,-6.65,continuation,reversal,reversal,0.66,0.566,-0.87,0.8,61.63,5.08,0,0,1,1,0,0,2,weak
2020-04-16,SUNDRMFAST.NS,9.05,7-10%,0.61,6.98,2.82,0.02,continuation,flat,flat,0.839,0.839,-0.14,1.22,48.23,3.61,0,1,1,1,0,0,3,mixed
2020-04-16,IFBIND.NS,8.57,7-10%,3.17,4.27,32.64,22.58,continuation,continuation,continuation,0.495,0.495,0.2,1.52,63.07,5.99,0,0,1,1,0,0,2,weak
2020-04-16,KEC.NS,9.21,7-10%,3.56,4.55,0.84,3.35,continuation,flat,continuation,0.933,0.917,-1.19,0.87,49.62,1.71,1,1,1,1,0,0,4,mixed
2020-04-16,JINDALSAW.NS,9.98,7-10%,1.37,0.6,-9.5,-6.51,flat,reversal,reversal,1.0,0.937,-1.13,1.02,43.08,3.0,1,1,1,1,0,0,4,mixed
2020-04-16,NCLIND.NS,11.32,10-15%,9.07,-5.43,-14.78,-15.47,reversal,reversal,reversal,0.316,-0.059,11.87,1.13,48.01,10.44,0,0,0,1,0,0,1,weak
2020-04-16,TCI.NS,7.09,7-10%,2.2,1.96,-4.41,-8.8,flat,reversal,reversal,0.657,0.657,1.41,0.67,42.55,0.52,0,0,1,1,0,0,2,weak
2020-04-17,ICICIBANK.NS,9.81,7-10%,1.19,-3.79,-10.54,-10.84,reversal,reversal,reversal,0.727,0.372,5.85,1.04,31.99,2.72,0,0,0,1,0,0,1,weak
2020-04-17,AXISBANK.NS,13.31,10-15%,1.08,-4.77,-9.95,-15.63,reversal,reversal,reversal,0.867,0.538,6.5,1.0,42.08,2.77,0,0,0,1,0,0,1,weak
2020-04-17,MARUTI.NS,7.29,7-10%,1.15,-3.15,-5.89,-8.34,reversal,reversal,reversal,0.75,0.46,3.78,0.85,29.05,4.35,0,0,1,1,0,0,2,weak
2020-04-17,INDUSINDBK.NS,8.97,7-10%,0.75,-3.74,-12.34,-19.3,reversal,reversal,reversal,0.877,0.067,8.41,0.41,73.85,3.65,0,0,0,1,0,0,1,weak
2020-04-17,EICHERMOT.NS,10.46,10-15%,2.72,-3.76,-7.22,-8.0,reversal,reversal,reversal,0.847,0.743,2.91,1.27,36.52,1.43,0,1,1,1,0,0,3,mixed
2020-04-17,WHIRLPOOL.NS,7.25,7-10%,1.91,-0.56,-5.36,-5.36,flat,reversal,reversal,0.902,0.49,2.19,1.16,24.01,1.24,1,0,1,1,0,0,3,mixed
2020-04-17,OBEROIRLTY.NS,12.89,10-15%,2.65,1.65,-7.77,-18.58,flat,reversal,reversal,0.501,0.501,5.76,1.42,39.72,4.76,0,0,0,1,0,0,1,weak
2020-04-17,ICICIPRULI.NS,10.48,10-15%,1.56,2.26,-0.16,-9.03,flat,flat,reversal,0.907,0.854,3.05,0.76,31.15,1.56,1,1,1,1,0,0,4,mixed
2020-04-17,CHOLAFIN.NS,10.79,10-15%,2.07,-11.81,-14.86,-24.75,reversal,reversal,reversal,0.734,0.491,5.93,0.6,49.28,5.09,0,0,0,1,0,0,1,weak
2020-04-17,LICHSGFIN.NS,7.95,7-10%,1.42,0.41,-5.35,-6.16,flat,reversal,reversal,0.845,0.57,4.31,0.66,51.94,4.88,0,0,1,1,0,0,2,weak
2020-04-17,FEDERALBNK.NS,9.0,7-10%,1.69,0.11,-4.24,-6.3,flat,reversal,reversal,0.873,0.333,6.52,0.64,57.78,1.34,0,0,0,1,0,0,1,weak
2020-04-17,IDFCFIRSTB.NS,9.32,7-10%,1.12,-5.87,-9.28,-15.91,reversal,reversal,reversal,0.946,0.595,4.76,0.84,52.48,5.17,1,0,1,1,0,0,3,mixed
2020-04-17,DCBBANK.NS,16.89,15%+,3.38,-3.68,-11.33,-16.52,reversal,reversal,reversal,0.826,0.656,5.36,1.43,59.41,2.4,0,0,0,1,0,0,1,weak
2020-04-17,M&MFIN.NS,7.79,7-10%,2.03,-7.68,-16.13,-21.89,reversal,reversal,reversal,0.434,0.132,6.12,0.84,58.64,3.32,0,0,0,1,0,0,1,weak
2020-04-17,INOXWIND.NS,9.89,7-10%,0.26,4.98,4.98,-0.19,continuation,continuation,flat,1.0,0.744,3.16,0.93,65.2,5.96,1,1,1,1,0,0,4,mixed
2020-04-17,TVSMOTOR.NS,8.96,7-10%,2.54,2.19,0.53,-1.31,flat,flat,flat,0.862,0.532,5.0,0.68,42.07,3.8,0,0,0,1,0,0,1,weak
2020-04-17,BAJAJCON.NS,10.79,10-15%,1.88,6.07,-1.39,-8.03,continuation,flat,reversal,0.869,0.78,1.61,1.72,55.45,1.16,0,1,1,1,0,0,3,mixed
2020-04-17,GRINDWELL.NS,11.96,10-15%,1.11,10.06,-1.19,-0.7,continuation,flat,flat,0.751,0.644,3.15,1.52,27.84,1.12,0,0,1,1,0,0,2,weak
2020-04-17,ORIENTELEC.NS,8.74,7-10%,2.76,-3.1,-6.03,-6.74,reversal,reversal,reversal,0.731,0.594,2.27,0.97,31.51,1.7,0,0,1,1,0,0,2,weak
2020-04-17,GMMPFAUDLR.NS,9.32,7-10%,2.06,10.34,21.31,13.91,continuation,continuation,continuation,0.817,0.675,2.91,0.99,11.04,1.46,0,0,1,1,0,0,2,weak
2020-04-17,KOLTEPATIL.NS,19.98,15%+,4.69,13.78,2.81,-2.21,continuation,flat,reversal,1.0,0.715,8.42,1.34,44.26,3.92,1,1,0,1,0,0,3,mixed
2020-04-17,CESC.NS,12.9,10-15%,3.11,1.56,2.78,1.38,flat,flat,flat,0.869,0.869,1.11,1.88,28.86,5.25,0,1,1,1,0,0,3,mixed
2020-04-17,JKLAKSHMI.NS,10.2,10-15%,3.05,-2.04,-8.31,-12.44,reversal,reversal,reversal,0.81,0.53,6.27,0.95,42.91,3.5,0,0,0,1,0,0,1,weak
2020-04-20,INDIANB.NS,16.18,15%+,5.85,-5.85,-6.96,-9.47,reversal,reversal,reversal,0.812,0.735,1.83,2.56,81.6,1.35,0,1,1,1,0,0,3,mixed
2020-04-20,GRINDWELL.NS,10.06,10-15%,4.59,-8.33,-8.63,-9.1,reversal,reversal,reversal,0.522,0.409,1.66,2.58,20.59,4.41,0,0,1,1,0,0,2,weak
2020-04-20,IFBIND.NS,14.32,10-15%,3.29,11.28,2.84,-7.53,continuation,flat,reversal,0.819,0.667,3.72,1.76,55.46,5.29,0,0,1,1,0,0,2,weak
2020-04-20,GMMPFAUDLR.NS,10.34,10-15%,3.17,0.67,9.24,4.49,flat,continuation,continuation,0.595,0.571,4.49,1.14,1.84,4.5,0,0,1,1,1,0,3,mixed
2020-04-20,VBL.NS,7.51,7-10%,1.42,-6.67,-4.25,-0.74,reversal,reversal,flat,0.865,0.595,0.64,1.13,25.22,2.85,0,0,1,1,0,0,2,weak
2020-04-20,KOLTEPATIL.NS,13.78,10-15%,5.18,-9.54,-9.4,-13.89,reversal,reversal,reversal,0.62,0.536,5.39,1.56,36.58,10.18,0,0,0,1,0,0,1,weak
2020-04-20,JPPOWER.NS,7.14,7-10%,0.81,0.0,0.0,0.0,flat,flat,flat,1.0,0.5,0.0,1.74,78.26,7.38,1,0,1,1,0,0,3,mixed
2020-04-21,AUROPHARMA.NS,19.12,15%+,3.87,-0.33,-3.1,-3.79,flat,reversal,reversal,0.962,0.917,-1.84,2.78,22.62,3.21,1,1,1,1,0,0,4,mixed
2020-04-21,IFBIND.NS,11.28,10-15%,6.56,-7.13,-12.84,-14.55,reversal,reversal,reversal,0.826,0.246,3.69,3.82,49.77,9.85,0,0,1,0,0,0,1,weak
2020-04-22,RELIANCE.NS,10.2,10-15%,2.93,0.54,4.85,4.65,flat,continuation,continuation,0.749,0.514,6.68,1.0,15.7,3.18,0,0,0,1,0,0,1,weak
2020-04-22,ACC.NS,8.16,7-10%,2.62,-3.18,-7.45,-8.73,reversal,reversal,reversal,0.883,0.6,1.62,1.76,30.5,1.45,0,0,1,1,0,0,2,weak
2020-04-22,GMMPFAUDLR.NS,9.22,7-10%,2.61,-0.64,-4.96,-5.25,flat,reversal,reversal,0.885,0.749,1.52,1.3,-5.97,9.11,0,1,1,1,1,0,4,mixed
2020-04-22,COLPAL.NS,7.42,7-10%,3.29,-1.9,2.95,-2.28,flat,flat,reversal,0.91,0.866,0.37,1.63,8.2,1.18,1,1,1,1,1,0,5,strong
2020-04-22,VBL.NS,7.28,7-10%,1.11,-4.37,-0.86,1.11,reversal,flat,flat,0.871,0.804,0.47,0.86,25.13,4.82,0,1,1,1,0,0,3,mixed
2020-04-22,GODFRYPHLP.NS,10.55,10-15%,4.28,2.04,-1.81,-0.64,flat,flat,flat,0.791,0.772,-0.66,1.84,28.13,2.37,0,1,1,1,0,0,3,mixed
2020-04-23,KOTAKBANK.NS,8.46,7-10%,1.36,-0.81,6.16,8.61,flat,continuation,continuation,0.945,0.801,1.72,0.96,28.18,2.01,1,1,1,1,0,0,4,mixed
2020-04-23,MUTHOOTFIN.NS,7.55,7-10%,1.86,-0.41,1.14,5.55,flat,flat,continuation,0.583,0.512,1.16,1.62,12.27,3.17,0,0,1,1,0,0,2,weak
2020-04-23,LICHSGFIN.NS,9.21,7-10%,1.11,-9.21,-3.69,-1.34,reversal,reversal,flat,0.922,0.877,0.38,1.16,50.32,3.28,1,1,1,1,0,0,4,mixed
2020-04-23,COFORGE.NS,9.06,7-10%,1.65,-5.31,0.02,2.1,reversal,flat,flat,0.696,0.696,0.25,1.05,42.47,2.13,0,0,1,1,0,0,2,weak
2020-04-23,MANAPPURAM.NS,8.27,7-10%,1.46,-3.21,17.26,21.24,reversal,continuation,continuation,0.808,0.731,1.76,0.83,42.8,2.93,0,1,1,1,0,0,3,mixed
2020-04-23,MOIL.NS,16.16,15%+,2.96,-6.16,-3.93,-8.32,reversal,reversal,reversal,0.846,0.756,0.99,2.74,15.22,3.63,0,1,1,1,0,0,3,mixed
2020-04-24,ALKEM.NS,8.6,7-10%,2.23,1.57,-2.97,-2.59,flat,reversal,reversal,0.888,0.888,-0.71,1.61,5.02,2.2,0,1,1,1,1,0,4,mixed
2020-04-24,AJANTPHARM.NS,8.74,7-10%,2.97,4.3,4.77,1.76,continuation,continuation,flat,0.901,0.774,-0.01,1.35,6.54,1.46,1,1,1,1,1,0,5,strong
2020-04-27,TATACONSUM.NS,7.13,7-10%,1.51,-1.85,0.64,-5.68,flat,flat,reversal,0.9,0.866,1.79,0.98,14.37,2.0,0,1,1,1,0,0,3,mixed
2020-04-27,ICICIPRULI.NS,12.17,10-15%,3.15,1.74,9.13,-0.68,flat,continuation,flat,0.817,0.817,2.87,1.17,29.74,3.95,0,1,1,1,0,0,3,mixed
2020-04-27,RBLBANK.NS,8.91,7-10%,1.75,8.18,13.24,5.23,continuation,continuation,continuation,0.889,0.644,2.66,0.64,83.5,4.77,0,0,1,1,0,0,2,weak
2020-04-27,TATAELXSI.NS,10.37,10-15%,5.42,-1.65,-3.17,-7.01,flat,reversal,reversal,0.706,0.659,1.16,2.24,24.51,1.52,0,0,1,1,0,0,2,weak
2020-04-27,NAVINFLUOR.NS,8.3,7-10%,4.41,-1.38,-3.32,-5.86,flat,reversal,reversal,0.661,0.661,0.97,1.69,-0.13,2.67,0,0,1,1,1,0,3,mixed
2020-04-28,BAJFINANCE.NS,9.0,7-10%,1.69,3.07,-6.66,-5.47,continuation,reversal,reversal,0.923,0.703,1.81,0.94,54.64,3.41,1,1,1,1,0,0,4,mixed
2020-04-28,INDUSINDBK.NS,14.89,10-15%,1.85,0.65,-9.61,-9.09,flat,reversal,reversal,0.699,0.424,9.23,0.95,74.2,2.81,0,0,0,1,0,0,1,weak
2020-04-28,CHOLAFIN.NS,9.61,7-10%,1.61,2.34,-3.74,1.94,flat,reversal,flat,0.959,0.852,1.86,0.6,57.73,5.51,1,1,1,1,0,0,4,mixed
2020-04-28,LICHSGFIN.NS,8.9,7-10%,1.94,2.93,-6.33,-5.03,flat,reversal,reversal,0.922,0.678,0.33,1.42,52.15,4.27,1,0,1,1,0,0,3,mixed
2020-04-28,RBLBANK.NS,8.18,7-10%,1.83,-0.32,-4.12,4.63,flat,reversal,continuation,0.754,0.336,6.26,0.44,82.15,3.77,0,0,0,1,0,0,1,weak
2020-04-28,M&MFIN.NS,7.27,7-10%,1.64,1.75,3.92,11.64,flat,continuation,continuation,0.929,0.586,1.57,0.8,64.53,3.74,1,0,1,1,0,0,3,mixed
2020-04-28,MANAPPURAM.NS,13.42,10-15%,1.97,-2.89,-6.9,-4.93,reversal,reversal,reversal,0.883,0.831,2.27,1.53,32.92,4.58,0,1,1,1,0,0,3,mixed
2020-04-29,TATACOMM.NS,7.36,7-10%,0.31,6.39,10.75,-0.04,continuation,continuation,flat,0.919,0.695,-0.0,1.53,12.93,1.08,1,0,1,1,0,0,3,mixed
2020-04-29,ASHOKLEY.NS,7.63,7-10%,1.13,9.18,0.83,-3.86,continuation,flat,reversal,0.81,0.667,1.35,1.08,48.55,1.87,0,0,1,1,0,0,2,weak
2020-04-29,KOLTEPATIL.NS,7.83,7-10%,1.0,-1.52,-8.83,-11.63,flat,reversal,reversal,0.808,0.632,1.73,1.1,40.37,2.31,0,0,1,1,0,0,2,weak
2020-04-30,HCLTECH.NS,10.53,10-15%,1.43,-5.39,-4.5,-4.63,reversal,reversal,reversal,0.66,0.574,3.0,2.49,12.82,1.77,0,0,1,1,0,0,2,weak
2020-04-30,ONGC.NS,13.33,10-15%,1.81,-4.19,-0.81,-4.88,reversal,flat,reversal,0.88,0.764,2.98,2.31,51.72,1.67,0,1,1,1,0,0,3,mixed
